prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l2n1p2_l5n1p2_l8p8n1,9.251,88,80,55388,30600,1083,36,83,36,116.918,24563,19819,0,4744,43091,25,24,80
io8_l2n1p2_l5n1p2_l8p8n1_d1d2,9.371,576,80,78044,59974,1065,34,65,34,252.535,40375,35886,0,4489,57729,112,320,80
io8_l2n1p4_l5n1p4_l8n1n1,8.419,72,5,1788,4586,54,39,38,39,32.991,2498,2498,0,0,1471,16,40,5
io8_l2n1p4_l5n1p4_l8n1n1_d1d2,8.528,448,5,2712,23953,49,33,33,33,114.637,8996,8996,0,0,1561,0,448,5
io8_l2n1p4_l5n1p4_l8n1n2,8.813,72,5,2007,4690,56,41,38,41,33.59,2510,2510,0,0,1525,16,40,5
io8_l2n1p4_l5n1p4_l8n1n2_d1d2,8.922,448,5,3173,15388,51,34,33,34,115.416,8983,8983,0,0,1774,0,448,5
io8_l2n1p4_l5n1p4_l8n1n4,8.824,80,8,2137,5155,61,49,40,49,36.949,2717,2717,0,0,1748,24,32,8
io8_l2n1p4_l5n1p4_l8n1n4_d1d2,8.944,448,14,3380,16007,55,40,36,40,120.367,9136,9136,0,0,2031,0,448,14
io8_l2n1p4_l5n1p4_l8n1n8,8.858,80,11,2479,5381,71,46,43,46,39.493,2872,2872,0,0,2023,24,32,11
io8_l2n1p4_l5n1p4_l8n1n8_d1d2,8.922,448,20,3991,16334,63,33,38,33,125.357,9325,9325,0,0,2489,0,448,20
io8_l2n1p4_l5n1p4_l8n1p1,8.419,72,5,1863,4808,56,42,40,42,33.286,2637,2637,0,0,1543,16,40,5
io8_l2n1p4_l5n1p4_l8n1p1_d1d2,8.528,448,5,2782,15599,51,36,35,36,114.782,9148,9148,0,0,1621,0,448,5
io8_l2n1p4_l5n1p4_l8n1p2,8.813,80,5,1961,4901,59,44,41,44,36.245,2785,2785,0,0,1641,24,32,5
io8_l2n1p4_l5n1p4_l8n1p2_d1d2,8.922,448,5,2880,15933,53,37,35,37,114.359,9233,9233,0,0,1736,0,448,5
io8_l2n1p4_l5n1p4_l8n1p4,8.835,80,5,2069,5307,65,52,43,52,36.049,2830,2830,0,0,1786,24,32,5
io8_l2n1p4_l5n1p4_l8n1p4_d1d2,8.944,448,5,2978,16161,57,43,35,43,115.445,9189,9189,0,0,1818,0,448,5
io8_l2n1p4_l5n1p4_l8n1p8,8.813,80,5,2366,5513,77,49,47,49,37.891,2915,2915,0,0,2043,24,32,5
io8_l2n1p4_l5n1p4_l8n1p8_d1d2,8.922,448,5,3339,16270,65,36,35,36,117.499,9343,9343,0,0,2188,0,448,5
io8_l2n1p4_l5n1p4_l8p1n1,9.343,80,11,2799,9484,199,52,59,52,40.263,3322,3322,0,0,2286,24,32,11
io8_l2n1p4_l5n1p4_l8p1n1_d1d2,9.285,448,20,4296,21775,177,46,40,46,124.377,9864,9864,0,0,2756,0,448,20
io8_l2n1p4_l5n1p4_l8p2n1,9.111,80,5,11900,13499,327,53,57,53,49.617,6080,6080,0,0,8488,24,32,5
io8_l2n1p4_l5n1p4_l8p2n1_d1d2,9.22,512,5,28319,27513,305,47,35,47,153.645,17671,17671,0,0,24706,56,384,5
io8_l2n1p4_l5n1p4_l8p4n1,9.331,74,8,9305,11013,583,59,58,59,52.258,6469,6469,0,0,6781,18,38,8
io8_l2n1p4_l5n1p4_l8p4n1_d1d2,9.514,544,50,32047,46304,561,53,50,53,194.685,30581,30581,0,0,28193,96,352,50
io8_l2n1p4_l5n1p4_l8p8n1,8.847,88,80,55604,31432,1095,52,87,52,113.354,24732,19988,0,4744,43237,16,24,80
io8_l2n1p4_l5n1p4_l8p8n1_d1d2,8.955,576,80,78240,60454,1073,46,65,46,233.083,40180,35691,0,4489,58051,116,320,80
io8_l2n1p8_l5n1p8_l8n1n1,8.813,72,5,2286,5016,78,33,46,33,32.324,2506,2506,0,0,1463,16,40,5
io8_l2n1p8_l5n1p8_l8n1n1_d1d2,8.922,448,5,3338,26029,65,19,33,19,107.77,8811,8811,0,0,2195,0,448,5
io8_l2n1p8_l5n1p8_l8n1n2,9.206,72,5,2506,5125,80,35,46,35,33.029,2528,2528,0,0,1517,16,40,5
io8_l2n1p8_l5n1p8_l8n1n2_d1d2,9.315,448,5,3808,15590,67,20,33,20,106.608,8802,8802,0,0,2416,0,448,5
io8_l2n1p8_l5n1p8_l8n1n4,9.218,80,8,2636,5596,85,43,48,43,37.163,2814,2814,0,0,1743,24,32,8
io8_l2n1p8_l5n1p8_l8n1n4_d1d2,9.338,448,14,4015,16202,71,26,36,26,113.633,9013,9013,0,0,2670,0,448,14
io8_l2n1p8_l5n1p8_l8n1n8,9.251,80,11,2977,5811,95,40,51,40,39.331,2883,2883,0,0,2015,24,32,11
io8_l2n1p8_l5n1p8_l8n1n8_d1d2,9.218,448,20,4617,16489,79,19,38,19,116.728,9321,9321,0,0,3144,0,448,20
io8_l2n1p8_l5n1p8_l8n1p1,8.813,72,5,2361,5238,80,36,48,36,32.935,2702,2702,0,0,1539,16,40,5
io8_l2n1p8_l5n1p8_l8n1p1_d1d2,8.922,448,5,3408,15755,67,22,35,22,107.466,8939,8939,0,0,2258,0,448,5
io8_l2n1p8_l5n1p8_l8n1p2,9.206,80,5,2459,5332,83,38,49,38,34.665,2871,2871,0,0,1636,24,32,5
io8_l2n1p8_l5n1p8_l8n1p2_d1d2,9.315,448,5,3506,16091,69,23,35,23,107.293,9051,9051,0,0,2430,0,448,5
io8_l2n1p8_l5n1p8_l8n1p4,9.229,80,5,2567,5757,89,46,51,46,35.385,2940,2940,0,0,1735,24,32,5
io8_l2n1p8_l5n1p8_l8n1p4_d1d2,9.338,448,5,3604,16323,73,29,35,29,106.954,8950,8950,0,0,2432,0,448,5
io8_l2n1p8_l5n1p8_l8n1p8,8.824,80,5,2768,5930,101,43,55,43,35.758,2922,2922,0,0,1938,24,32,5
io8_l2n1p8_l5n1p8_l8n1p8_d1d2,8.933,448,5,3869,16384,81,22,35,22,109.373,9207,9207,0,0,2724,0,448,5
io8_l2n1p8_l5n1p8_l8p1n1,9.367,80,11,3297,9883,223,46,67,46,40.525,3321,3321,0,0,2288,24,32,11
io8_l2n1p8_l5n1p8_l8p1n1_d1d2,9.296,448,20,4922,21918,193,32,40,32,117.298,9843,9843,0,0,3396,0,448,20
io8_l2n1p8_l5n1p8_l8p2n1,9.129,80,5,12398,13779,351,47,65,47,48.935,6159,6159,0,0,8544,24,32,5
io8_l2n1p8_l5n1p8_l8p2n1_d1d2,9.238,512,5,28945,27505,321,33,35,33,144.656,17420,17420,0,0,25360,56,384,5
io8_l2n1p8_l5n1p8_l8p4n1,9.35,74,8,9711,11294,607,53,66,53,47.644,6444,6444,0,0,6707,16,38,8
io8_l2n1p8_l5n1p8_l8p4n1_d1d2,9.532,544,50,32672,46294,577,39,50,39,184.925,30354,30354,0,0,28825,96,352,50
io8_l2n1p8_l5n1p8_l8p8n1,8.858,88,80,56006,31842,1119,46,95,46,113.386,24750,20006,0,4744,43207,17,24,80
io8_l2n1p8_l5n1p8_l8p8n1_d1d2,8.967,576,80,78770,60576,1089,32,65,32,227.769,40329,35840,0,4489,58516,128,320,80
io8_l2p1n1_l5p1n1_l8n1n1,9.496,72,11,2865,12368,322,39,68,39,37.742,2956,2956,0,0,1797,16,40,11
io8_l2p1n1_l5p1n1_l8n1n1_d1d2,9.356,448,20,4453,37715,289,39,38,39,116.614,9613,9613,0,0,2875,0,448,20
io8_l2p1n1_l5p1n1_l8n1n2,9.508,72,11,3117,12429,324,41,68,41,36.701,3060,3060,0,0,1914,16,40,11
io8_l2p1n1_l5p1n1_l8n1n2_d1d2,9.595,448,20,4923,27234,291,40,38,40,116.943,9724,9724,0,0,3079,0,448,20
io8_l2p1n1_l5p1n1_l8n1n4,9.531,80,11,3123,12759,329,49,69,49,40.326,3233,3233,0,0,2077,24,32,11
io8_l2p1n1_l5p1n1_l8n1n4_d1d2,9.617,448,20,4650,27454,295,46,38,46,116.11,9591,9591,0,0,3057,0,448,20
io8_l2p1n1_l5p1n1_l8n1n8,9.486,80,11,3237,12787,339,46,71,46,40.939,3194,3194,0,0,2143,24,32,11
io8_l2p1n1_l5p1n1_l8n1n8_d1d2,9.39,448,20,4941,27449,303,39,38,39,116.549,9780,9780,0,0,3344,0,448,20
io8_l2p1n1_l5p1n1_l8n1p1,9.496,72,11,2972,12598,324,42,70,42,38.718,3095,3095,0,0,1905,16,40,11
io8_l2p1n1_l5p1n1_l8n1p1_d1d2,9.356,448,20,4523,27493,291,42,40,42,116.253,9826,9826,0,0,2935,0,448,20
io8_l2p1n1_l5p1n1_l8n1p2,9.508,80,11,3070,12676,327,44,71,44,39.448,3267,3267,0,0,1996,24,32,11
io8_l2p1n1_l5p1n1_l8n1p2_d1d2,9.595,448,20,4653,27814,293,43,40,43,117.013,9925,9925,0,0,3128,0,448,20
io8_l2p1n1_l5p1n1_l8n1p4,9.228,80,11,3210,13075,333,52,73,52,41.06,3427,3427,0,0,2129,24,32,11
io8_l2p1n1_l5p1n1_l8n1p4_d1d2,9.617,448,20,4815,28016,297,49,40,49,117.728,10017,10017,0,0,3214,0,448,20
io8_l2p1n1_l5p1n1_l8n1p8,9.508,80,11,3507,13183,345,49,77,49,42.356,3616,3616,0,0,2446,24,32,11
io8_l2p1n1_l5p1n1_l8n1p8_d1d2,9.368,448,20,5176,28044,305,42,40,42,118.595,10167,10167,0,0,3594,0,448,20
io8_l2p1n1_l5p1n1_l8p1n1,9.615,80,11,3589,15881,467,52,87,52,41.252,3473,3473,0,0,2456,24,32,11
io8_l2p1n1_l5p1n1_l8p1n1_d1d2,9.439,448,20,5246,31830,417,52,40,52,117.513,10222,10222,0,0,3611,0,448,20
io8_l2p1n1_l5p1n1_l8p2n1,9.784,80,11,13010,19293,595,53,87,53,56.506,6596,6596,0,0,8895,24,32,11
io8_l2p1n1_l5p1n1_l8p2n1_d1d2,9.674,512,20,30078,37427,545,53,40,53,156.172,17967,17967,0,0,26025,64,384,20
io8_l2p1n1_l5p1n1_l8p4n1,9.96,74,11,10287,16644,851,59,87,59,52.504,6650,6650,0,0,7024,16,38,11
io8_l2p1n1_l5p1n1_l8p4n1_d1d2,9.692,544,50,33102,55406,801,59,50,59,187.091,30140,30140,0,0,29135,96,344,50
io8_l2p1n1_l5p1n1_l8p8n1,9.564,88,80,56426,38814,1363,52,115,52,123.248,26134,21390,0,4744,43405,24,24,80
io8_l2p1n1_l5p1n1_l8p8n1_d1d2,9.438,576,80,79286,71460,1313,52,65,52,230.304,42849,38360,0,4489,59098,116,312,80
io8_l2p2n1_l5p2n1_l8n1n1,9.386,72,5,21387,19172,578,41,66,41,51.333,8625,8625,0,0,14797,16,40,5
io8_l2p2n1_l5p2n1_l8n1n1_d1d2,9.495,576,5,53299,71425,545,41,33,41,164.345,25731,25731,0,0,47250,128,320,5
io8_l2p2n1_l5p2n1_l8n1n2,9.78,72,5,21607,19245,580,43,66,43,51.209,8575,8575,0,0,14849,16,40,5
io8_l2p2n1_l5p2n1_l8n1n2_d1d2,9.889,576,5,53769,37426,547,42,33,42,162.942,25499,25499,0,0,47366,120,320,5
io8_l2p2n1_l5p2n1_l8n1n4,9.791,80,8,21801,19721,585,51,68,51,54.661,9555,9555,0,0,15379,24,32,8
io8_l2p2n1_l5p2n1_l8n1n4_d1d2,9.911,576,14,53976,38040,551,48,36,48,172.919,25735,25735,0,0,47758,128,320,14
io8_l2p2n1_l5p2n1_l8n1n8,9.825,80,11,22108,19889,595,48,71,48,56.079,8863,8863,0,0,15421,24,32,11
io8_l2p2n1_l5p2n1_l8n1n8_d1d2,9.791,576,20,54587,38296,559,41,38,41,173.821,26036,26036,0,0,48265,128,320,20
io8_l2p2n1_l5p2n1_l8n1p1,9.386,72,5,21462,19414,580,44,68,44,52.263,8772,8772,0,0,14892,16,40,5
io8_l2p2n1_l5p2n1_l8n1p1_d1d2,9.495,576,5,53369,37683,547,44,35,44,163.419,25338,25338,0,0,47323,128,320,5
io8_l2p2n1_l5p2n1_l8n1p2,9.78,80,5,21592,19508,583,46,69,46,55.156,8723,8723,0,0,15059,24,32,5
io8_l2p2n1_l5p2n1_l8n1p2_d1d2,9.889,576,5,53499,38018,549,45,35,45,165.969,25735,25735,0,0,47480,128,320,5
io8_l2p2n1_l5p2n1_l8n1p4,9.803,80,5,21764,19898,589,54,71,54,53.55,9059,9059,0,0,15203,24,32,5
io8_l2p2n1_l5p2n1_l8n1p4_d1d2,9.911,576,5,53661,38230,553,51,35,51,167.085,25962,25962,0,0,47692,128,320,5
io8_l2p2n1_l5p2n1_l8n1p8,9.405,80,5,22061,20037,601,51,75,51,55.481,9293,9293,0,0,15489,24,32,5
io8_l2p2n1_l5p2n1_l8n1p8_d1d2,9.514,576,5,54022,38233,561,44,35,44,166.194,25488,25488,0,0,47956,128,320,5
io8_l2p2n1_l5p2n1_l8p1n1,9.954,80,11,22431,22994,723,54,87,54,55.647,9343,9343,0,0,15725,24,32,11
io8_l2p2n1_l5p2n1_l8p1n1_d1d2,9.899,576,20,54892,43125,673,54,40,54,170.81,26608,26608,0,0,48467,120,320,20
io8_l2p2n1_l5p2n1_l8p2n1,9.562,80,5,31565,26062,851,55,85,55,61.441,11953,11953,0,0,21846,24,32,5
io8_l2p2n1_l5p2n1_l8p2n1_d1d2,9.67,640,5,78908,47910,801,55,35,55,196.273,33933,33933,0,0,70409,192,256,5
io8_l2p2n1_l5p2n1_l8p4n1,9.604,74,8,29103,23673,1107,61,86,61,62.03,12492,12492,0,0,20381,16,38,8
io8_l2p2n1_l5p2n1_l8p4n1_d1d2,9.727,672,50,82733,66774,1057,61,50,61,223.5,46829,46829,0,0,73966,200,224,50
io8_l2p2n1_l5p2n1_l8p8n1,9.46,88,80,75288,45967,1619,54,115,54,127.073,30697,25953,0,4744,56579,32,24,80
io8_l2p2n1_l5p2n1_l8p8n1_d1d2,9.569,704,80,128923,82796,1569,54,65,54,266.232,58582,54093,0,4489,103804,252,176,80
io8_l2p4n1_l5p4n1_l8n1n1,9.59,60,8,14436,13849,1090,53,67,53,55.503,8486,8486,0,0,9746,4,52,8
io8_l2p4n1_l5p4n1_l8n1n1_d1d2,9.727,640,50,57015,118191,1057,53,48,53,232.386,49683,49683,0,0,51378,192,256,50
io8_l2p4n1_l5p4n1_l8n1n2,9.983,60,8,14656,13922,1092,55,67,55,54.562,8594,8594,0,0,9768,4,52,8
io8_l2p4n1_l5p4n1_l8n1n2_d1d2,10.12,640,50,57495,72192,1059,54,48,54,228.449,49656,49656,0,0,51459,184,256,50
io8_l2p4n1_l5p4n1_l8n1n4,9.995,68,8,14626,14242,1097,63,68,63,56.273,8616,8616,0,0,9901,12,36,8
io8_l2p4n1_l5p4n1_l8n1n4_d1d2,10.143,640,50,57218,72392,1063,60,48,60,235.332,50020,50020,0,0,51573,192,256,50
io8_l2p4n1_l5p4n1_l8n1n8,10.028,68,11,14965,14408,1107,60,71,60,58.15,8871,8871,0,0,10175,12,44,11
io8_l2p4n1_l5p4n1_l8n1n8_d1d2,9.828,640,50,57517,72379,1071,53,48,53,241.864,49457,49457,0,0,51893,192,256,50
io8_l2p4n1_l5p4n1_l8n1p1,9.59,60,8,14511,14076,1092,56,69,56,53.695,8562,8562,0,0,9791,4,52,8
io8_l2p4n1_l5p4n1_l8n1p1_d1d2,9.727,640,50,57085,72209,1059,56,50,56,228.025,50248,50248,0,0,51516,184,256,50
io8_l2p4n1_l5p4n1_l8n1p2,9.983,68,8,14609,14169,1095,58,70,58,56.635,8902,8902,0,0,9937,12,44,8
io8_l2p4n1_l5p4n1_l8n1p2_d1d2,10.12,640,50,57188,72289,1061,57,50,57,233.597,49981,49981,0,0,51533,192,256,50
io8_l2p4n1_l5p4n1_l8n1p4,10.006,68,8,14717,14592,1101,66,72,66,54.478,8889,8889,0,0,10185,12,44,8
io8_l2p4n1_l5p4n1_l8n1p4_d1d2,10.143,640,50,57285,72969,1065,63,50,63,218.385,49981,49981,0,0,51720,152,224,50
io8_l2p4n1_l5p4n1_l8n1p8,9.593,68,8,14922,14666,1113,63,76,63,57.658,8955,8955,0,0,10215,12,44,8
io8_l2p4n1_l5p4n1_l8n1p8_d1d2,9.726,640,50,57642,72970,1073,56,50,56,224.651,49977,49977,0,0,51996,168,240,50
io8_l2p4n1_l5p4n1_l8p1n1,10.053,68,11,15296,17508,1235,66,87,66,58.291,9334,9334,0,0,10470,12,44,11
io8_l2p4n1_l5p4n1_l8p1n1_d1d2,9.935,640,50,57810,76851,1185,66,50,66,238.893,50371,50371,0,0,52157,192,256,50
io8_l2p4n1_l5p4n1_l8p2n1,9.609,68,8,24614,20791,1363,67,86,67,64.592,12066,12066,0,0,16800,12,40,8
io8_l2p4n1_l5p4n1_l8p2n1_d1d2,9.708,704,50,82632,82628,1313,67,50,67,262.982,58362,58362,0,0,74547,248,192,50
io8_l2p4n1_l5p4n1_l8p4n1,9.594,62,8,20133,17918,1619,73,86,73,63.02,11499,11499,0,0,13234,6,50,8
io8_l2p4n1_l5p4n1_l8p4n1_d1d2,9.689,736,50,82526,98917,1569,73,50,73,284.235,69408,69408,0,0,75298,280,160,50
io8_l2p4n1_l5p4n1_l8p8n1,9.604,76,80,66421,40463,2131,66,115,66,131.531,31030,26286,0,4744,49846,20,36,80
io8_l2p4n1_l5p4n1_l8p8n1_d1d2,9.722,768,80,128704,115194,2081,66,65,66,314.657,82472,77983,0,4489,105254,296,120,80
io8_l2p8n1_l5p8n1_l8n1n1,8.905,88,80,60941,38020,2114,39,96,39,196.397,37581,28093,0,9488,62317,32,24,80
io8_l2p8n1_l5p8n1_l8n1n1_d1d2,9.418,704,80,105831,140403,2081,39,63,39,359.725,63948,54970,0,8978,91479,256,192,80
io8_l2p8n1_l5p8n1_l8n1n2,9.298,88,80,61161,38129,2116,41,96,41,199.351,37783,28302,0,9481,62642,32,24,80
io8_l2p8n1_l5p8n1_l8n1n2_d1d2,9.43,704,80,106301,86764,2083,40,63,40,344.682,63737,54759,0,8978,91573,256,192,80
io8_l2p8n1_l5p8n1_l8n1n4,9.31,96,80,61131,38466,2121,49,97,49,195.214,37985,28497,0,9488,62515,40,16,80
io8_l2p8n1_l5p8n1_l8n1n4_d1d2,9.452,704,80,106028,86994,2087,46,63,46,350.253,64310,55332,0,8978,92200,256,192,80
io8_l2p8n1_l5p8n1_l8n1n8,9.343,96,80,61057,38581,2131,46,99,46,211.273,38086,28598,0,9488,62093,40,16,80
io8_l2p8n1_l5p8n1_l8n1n8_d1d2,9.431,704,80,106319,87056,2095,39,63,39,342.256,63773,54795,0,8978,92411,256,192,80
io8_l2p8n1_l5p8n1_l8n1p1,8.905,88,80,61016,38242,2116,42,98,42,204.564,37782,28294,0,9488,62422,32,24,80
io8_l2p8n1_l5p8n1_l8n1p1_d1d2,9.418,704,80,105901,86929,2083,42,65,42,396.528,63930,54952,0,8978,91667,256,192,80
io8_l2p8n1_l5p8n1_l8n1p2,9.298,96,80,61114,38338,2119,44,99,44,205.8,37822,28334,0,9488,62423,40,8,80
io8_l2p8n1_l5p8n1_l8n1p2_d1d2,9.43,704,80,105999,87265,2085,43,65,43,368.028,64956,55978,0,8978,91915,256,192,80
io8_l2p8n1_l5p8n1_l8n1p4,9.321,96,80,61222,38762,2125,52,101,52,196.879,38525,29037,0,9488,62520,40,16,80
io8_l2p8n1_l5p8n1_l8n1p4_d1d2,9.452,704,80,106097,87513,2089,49,65,49,355.565,65350,56372,0,8978,91766,256,192,80
io8_l2p8n1_l5p8n1_l8n1p8,8.928,96,80,61167,38945,2137,49,105,49,206.809,38052,28564,0,9488,62229,40,16,80
io8_l2p8n1_l5p8n1_l8n1p8_d1d2,9.431,704,80,106362,87582,2097,42,65,42,346.008,63877,54899,0,8978,92348,256,192,80
io8_l2p8n1_l5p8n1_l8p1n1,9.508,96,80,61377,42652,2259,52,115,52,207.483,37938,28450,0,9488,62416,40,16,80
io8_l2p8n1_l5p8n1_l8p1n1_d1d2,9.595,704,80,106615,92408,2209,52,65,52,339.012,64287,55309,0,8978,92580,256,184,80
io8_l2p8n1_l5p8n1_l8p2n1,9.239,96,80,70782,46785,2387,53,115,53,209.017,41448,31960,0,9488,69110,40,16,80
io8_l2p8n1_l5p8n1_l8p2n1_d1d2,9.742,768,80,131438,98692,2337,53,65,53,361.062,72329,63351,0,8978,114825,320,128,80
io8_l2p8n1_l5p8n1_l8p4n1,9.46,90,80,66360,44137,2643,59,115,59,211.108,41234,31746,0,9488,65719,34,22,80
io8_l2p8n1_l5p8n1_l8p4n1_d1d2,10.036,800,80,131325,115296,2593,59,65,59,383.557,83962,74984,0,8978,116307,344,80,80
io8_l2p8n1_l5p8n1_l8p8n1,8.999,104,80,66328,46437,3155,52,115,52,649.03,52571,38338,0,14233,81488,48,8,80
io8_l2p8n1_l5p8n1_l8p8n1_d1d2,8.999,832,80,133954,113638,3105,52,65,52,875.849,90538,77071,0,13467,125974,384,64,80
