prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l1n1p8_l3n1p8,8.172,24,40,6761,5386,44,7,28,7,57.703,4457,3685,768,4,4125,8,8,40
io8_l1n1p8_l3n1p8_d1d2,8.172,80,40,7019,7230,45,7,29,7,75.588,5968,5197,768,3,5163,8,64,40
io8_l1n1p8_l3p1n1,8.85,32,64,10083,8340,153,13,33,13,93.302,6289,5518,768,3,7141,16,0,64
io8_l1n1p8_l3p1n1_d1d2,8.85,144,64,11366,13283,154,13,34,13,119.639,8990,8219,768,3,9198,72,0,64
io8_l1n1p8_l3p2n1,8.627,32,64,13158,10695,281,22,33,22,98.423,8778,8006,768,4,10011,16,0,64
io8_l1n1p8_l3p2n1_d1d2,8.048,80,40,14873,14454,282,14,26,14,76.107,8834,8063,768,3,11481,8,64,40
io8_l1n1p8_l3p4n1,8.571,24,40,9498,9665,537,44,25,44,69.393,7161,6390,768,3,7242,8,8,40
io8_l1n1p8_l3p4n1_d1d2,8.846,96,64,15111,15195,538,20,34,20,123.579,11072,10301,768,3,11906,24,48,64
io8_l1n1p8_l3p8n1,7.931,32,80,56579,27440,1049,69,41,69,277.86,25053,19542,768,4743,44317,16,0,80
io8_l1n1p8_l3p8n1_d1d2,7.95,144,640,123976,90009,1050,13,266,13,1016.492,86768,64615,768,21385,91756,72,0,640
io8_l1p1n1_l3n1n1,8.172,32,40,9493,6668,138,13,24,13,64.904,6787,6019,768,0,7786,16,0,40
io8_l1p1n1_l3n1n1_d1d2,8.172,144,40,9489,11179,139,13,25,13,89.708,8887,8119,768,0,8246,72,0,40
io8_l1p1n1_l3n1n2,7.894,32,40,9665,6725,140,14,24,14,61.453,6916,6148,768,0,7901,16,0,40
io8_l1p1n1_l3n1n2_d1d2,7.894,144,40,9839,15908,141,14,25,14,82.372,8819,8051,768,0,8363,72,0,40
io8_l1p1n1_l3n1n4,8.797,32,40,9718,7002,144,20,24,20,67.108,6854,6086,768,0,8079,16,0,40
io8_l1p1n1_l3n1n4_d1d2,8.797,144,40,9714,16653,145,20,25,20,88.833,8886,8118,768,0,8474,72,0,40
io8_l1p1n1_l3n1n8,9.044,32,40,9497,6797,152,13,24,13,68.331,7001,6233,768,0,7854,16,0,40
io8_l1p1n1_l3n1n8_d1d2,9.025,144,40,9746,11652,153,13,25,13,86.758,8960,8192,768,0,8411,72,0,40
io8_l1p1n1_l3n1p1,8.172,32,40,9522,6783,139,13,25,13,73.978,6877,6109,768,0,7818,16,0,40
io8_l1p1n1_l3n1p1_d1d2,8.172,144,40,9521,11294,140,13,26,13,109.402,8925,8157,768,0,8281,72,0,40
io8_l1p1n1_l3n1p2,8.759,32,40,9686,6821,141,14,25,14,70.86,6941,6173,768,0,7980,16,0,40
io8_l1p1n1_l3n1p2_d1d2,8.759,144,40,9653,16012,142,14,26,14,97.777,9065,8297,768,0,8639,72,0,40
io8_l1p1n1_l3n1p4,8.797,32,40,9754,7078,145,20,25,20,70.339,7203,6435,768,0,8027,16,0,40
io8_l1p1n1_l3n1p4_d1d2,8.797,144,40,9753,16729,146,20,26,20,90.436,9107,8339,768,0,8096,72,0,40
io8_l1p1n1_l3n1p8,8.759,32,40,9861,6877,153,13,25,13,70.085,7175,6407,768,0,8141,16,0,40
io8_l1p1n1_l3n1p8_d1d2,8.759,144,40,10119,11719,154,13,26,13,89.393,8790,8022,768,0,8656,72,0,40
io8_l1p1n1_l3p1n1,8.858,32,64,13023,9958,262,19,30,19,104.847,9064,8296,768,0,11323,16,0,64
io8_l1p1n1_l3p1n1_d1d2,8.858,144,64,14562,16959,263,19,31,19,125.838,12383,11615,768,0,12796,72,0,64
io8_l1p1n1_l3p2n1,8.617,32,64,14818,11823,390,28,30,28,112.973,11415,10641,774,0,12359,16,0,64
io8_l1p1n1_l3p2n1_d1d2,8.067,144,40,18069,18688,391,20,23,20,84.319,12521,11753,768,0,15074,72,0,40
io8_l1p1n1_l3p4n1,8.59,32,64,13974,12392,646,50,30,50,105.892,10825,10041,784,0,12227,16,0,64
io8_l1p1n1_l3p4n1_d1d2,8.847,144,64,18307,19822,647,26,31,26,135.415,15132,14364,768,0,15595,72,0,64
io8_l1p1n1_l3p8n1,7.95,32,80,58239,28488,1158,75,38,75,305.591,27121,21614,768,4739,46764,16,0,80
io8_l1p1n1_l3p8n1_d1d2,7.931,144,640,126404,91782,1159,19,263,19,1021.093,88052,65902,768,21382,94774,72,0,640
io8_l1p2n1_l3n1n1,8.759,32,80,13174,10516,266,22,40,22,101.526,9721,8953,768,0,10472,16,0,80
io8_l1p2n1_l3n1n1_d1d2,8.172,144,126,22274,21149,267,14,59,14,187.023,16995,16227,768,0,19150,72,0,126
io8_l1p2n1_l3n1n2,7.894,32,80,13314,10573,268,23,40,23,100.375,9768,9000,768,0,10675,16,0,80
io8_l1p2n1_l3n1n2_d1d2,7.977,144,126,22592,21931,269,15,59,15,176.334,17461,16693,768,0,18925,72,0,126
io8_l1p2n1_l3n1n4,8.815,32,80,13367,10826,272,29,40,29,112.249,9845,9077,768,0,11049,16,0,80
io8_l1p2n1_l3n1n4_d1d2,8.797,144,126,22467,22650,273,21,59,21,183.7,17666,16898,768,0,19344,72,0,126
io8_l1p2n1_l3n1n8,9.044,32,80,13146,10626,280,22,40,22,114.375,10160,9392,768,0,10556,16,0,80
io8_l1p2n1_l3n1n8_d1d2,9.063,144,126,22499,21582,281,14,59,14,181.901,17309,16541,768,0,18934,72,0,126
io8_l1p2n1_l3n1p1,8.759,32,80,13203,10631,267,22,41,22,115.204,9821,9053,768,0,10500,16,0,80
io8_l1p2n1_l3n1p1_d1d2,8.172,144,126,22306,21264,268,14,60,14,206.126,16709,15941,768,0,19055,72,0,126
io8_l1p2n1_l3n1p2,8.778,32,80,13335,10669,269,23,41,23,116.43,10158,9390,768,0,10636,16,0,80
io8_l1p2n1_l3n1p2_d1d2,8.759,144,126,22406,22038,270,15,60,15,193.122,17162,16394,768,0,18713,72,0,126
io8_l1p2n1_l3n1p4,8.815,32,80,13403,10930,273,29,41,29,114.276,10194,9426,768,0,10709,16,0,80
io8_l1p2n1_l3n1p4_d1d2,8.797,144,126,22506,22751,274,21,60,21,188.465,17106,16338,768,0,19078,72,0,126
io8_l1p2n1_l3n1p8,8.759,32,80,13510,10724,281,22,41,22,114.945,9922,9154,768,0,11007,16,0,80
io8_l1p2n1_l3n1p8_d1d2,8.759,144,126,22872,21678,282,14,60,14,184.959,17388,16620,768,0,19291,72,0,126
io8_l1p2n1_l3p1n1,8.858,32,80,15392,12615,390,28,38,28,112.4,11102,10334,768,0,13901,16,0,80
io8_l1p2n1_l3p1n1_d1d2,8.858,144,126,25523,25812,391,20,57,20,190.497,20418,19650,768,0,22426,72,0,126
io8_l1p2n1_l3p2n1,8.617,32,80,16419,14529,518,37,38,37,113.048,13290,12518,772,0,13910,16,0,80
io8_l1p2n1_l3p2n1_d1d2,8.691,144,126,30822,28642,519,21,57,21,181.239,21355,20587,768,0,25774,72,0,126
io8_l1p2n1_l3p4n1,8.884,32,80,16326,15039,774,59,38,59,119.46,13249,12481,768,0,14827,16,0,80
io8_l1p2n1_l3p4n1_d1d2,8.59,144,126,29012,28471,775,27,57,27,196.434,22280,21512,768,0,24804,72,0,126
io8_l1p2n1_l3p8n1,7.95,32,80,56008,28835,1286,84,38,84,320.313,27408,21901,768,4739,43915,16,0,80
io8_l1p2n1_l3p8n1_d1d2,7.686,144,640,129413,96291,1287,20,263,20,1125.685,94874,72724,768,21382,98505,72,0,640
io8_l1p4n1_l3n1n1,8.759,32,112,21687,16032,522,44,56,44,134.437,16799,16031,768,0,18585,16,0,112
io8_l1p4n1_l3n1n1_d1d2,8.842,144,126,25993,22789,523,20,59,20,195.548,21311,20543,768,0,24268,72,0,126
io8_l1p4n1_l3n1n2,8.48,32,112,21842,16100,524,45,56,45,131.241,17314,16546,768,0,18699,16,0,112
io8_l1p4n1_l3n1n2_d1d2,7.931,144,126,26312,23574,525,21,59,21,187.769,21430,20662,768,0,23345,72,0,126
io8_l1p4n1_l3n1n4,9.365,32,112,21881,16361,528,51,56,51,139.399,17385,16617,768,0,18980,16,0,112
io8_l1p4n1_l3n1n4_d1d2,9.346,144,126,26187,24306,529,27,59,27,189.659,21832,21064,768,0,23782,72,0,126
io8_l1p4n1_l3n1n8,9.631,32,112,21659,16167,536,44,56,44,144.363,17356,16588,768,0,18646,16,0,112
io8_l1p4n1_l3n1n8_d1d2,9.421,144,126,26218,23246,537,20,59,20,194.844,21592,20824,768,0,24387,72,0,126
io8_l1p4n1_l3n1p1,8.759,32,112,21716,16147,523,44,57,44,143.155,16874,16106,768,0,18635,16,0,112
io8_l1p4n1_l3n1p1_d1d2,8.842,144,126,26025,22904,524,20,60,20,215.215,22045,21277,768,0,24319,72,0,126
io8_l1p4n1_l3n1p2,8.759,32,112,21848,16184,525,45,57,45,145.14,16935,16167,768,0,18783,16,0,112
io8_l1p4n1_l3n1p2_d1d2,8.759,144,126,26125,23677,526,21,60,21,199.616,21828,21060,768,0,23408,72,0,126
io8_l1p4n1_l3n1p4,9.365,32,112,21916,16443,529,51,57,51,138.927,17200,16432,768,0,18953,16,0,112
io8_l1p4n1_l3n1p4_d1d2,9.346,144,126,26225,24388,530,27,60,27,192.957,21803,21035,768,0,23344,72,0,126
io8_l1p4n1_l3n1p8,9.429,32,112,21927,16245,537,44,57,44,138.679,17021,16253,768,0,19286,16,0,112
io8_l1p4n1_l3n1p8_d1d2,9.421,144,126,26495,23368,538,20,60,20,190.961,21879,21111,768,0,23242,72,0,126
io8_l1p4n1_l3p1n1,9.528,32,112,23905,18333,646,50,54,50,139.813,19098,18330,768,0,21511,16,0,112
io8_l1p4n1_l3p1n1_d1d2,9.52,144,126,29242,27248,647,26,57,26,195.42,24898,24130,768,0,26318,72,0,126
io8_l1p4n1_l3p2n1,8.625,32,112,24932,19762,774,59,54,59,143.952,20519,19751,768,0,21814,16,0,112
io8_l1p4n1_l3p2n1_d1d2,8.654,144,126,34541,30252,775,27,57,27,185.697,25080,24312,768,0,29518,72,0,126
io8_l1p4n1_l3p4n1,9.26,32,112,24839,20327,1030,81,54,81,156.062,20342,19574,768,0,22361,16,0,112
io8_l1p4n1_l3p4n1_d1d2,9.252,144,126,32731,30023,1031,33,57,33,207.596,27917,27149,768,0,29337,72,0,126
io8_l1p4n1_l3p8n1,8.375,32,112,60169,33931,1542,106,54,106,357.774,33682,28175,768,4739,47714,16,0,112
io8_l1p4n1_l3p8n1_d1d2,8.236,144,640,132620,96644,1543,26,263,26,1091.153,96392,74242,768,21382,101673,72,0,640
io8_l1p8n1_l3n1n1,8.797,32,112,24407,18341,1034,69,56,69,137.445,20444,19676,768,0,21261,16,0,112
io8_l1p8n1_l3n1n1_d1d2,9.383,144,126,37333,22658,1035,13,59,13,204.275,28803,28035,768,0,34083,72,0,126
io8_l1p8n1_l3n1n2,8.518,32,112,24562,18423,1036,70,56,70,136.916,20401,19633,768,0,21411,16,0,112
io8_l1p8n1_l3n1n2_d1d2,8.555,144,126,37652,23458,1037,14,59,14,201.154,28763,27995,768,0,34074,72,0,126
io8_l1p8n1_l3n1n4,9.421,32,112,24601,18663,1040,76,56,76,143.211,20233,19465,768,0,21551,16,0,112
io8_l1p8n1_l3n1n4_d1d2,9.44,144,126,37527,24170,1041,20,59,20,203.82,28933,28165,768,0,34566,72,0,126
io8_l1p8n1_l3n1n8,9.668,32,112,24380,18455,1048,69,56,69,141.17,20639,19871,768,0,21697,16,0,112
io8_l1p8n1_l3n1n8_d1d2,9.631,144,126,37559,23097,1049,13,59,13,201.211,29037,28269,768,0,34185,72,0,126
io8_l1p8n1_l3n1p1,8.797,32,112,24436,18456,1035,69,57,69,149.009,20373,19605,768,0,21322,16,0,112
io8_l1p8n1_l3n1p1_d1d2,9.383,144,126,37365,22773,1036,13,60,13,226.608,28646,27878,768,0,36114,72,0,126
io8_l1p8n1_l3n1p2,9.383,32,112,24568,18495,1037,70,57,70,143.818,20162,19394,768,0,21440,16,0,112
io8_l1p8n1_l3n1p2_d1d2,9.402,144,126,37465,23546,1038,14,60,14,221.458,29327,28559,768,0,35083,72,0,126
io8_l1p8n1_l3n1p4,9.421,32,112,24636,18767,1041,76,57,76,138.864,20351,19583,768,0,21627,16,0,112
io8_l1p8n1_l3n1p4_d1d2,9.44,144,126,37565,24275,1042,20,60,20,210.264,29082,28314,768,0,34238,72,0,126
io8_l1p8n1_l3n1p8,8.815,32,112,24647,18571,1049,69,57,69,140.235,20649,19881,768,0,21519,16,0,112
io8_l1p8n1_l3n1p8_d1d2,9.383,144,126,37835,23226,1050,13,60,13,201.105,28920,28152,768,0,34372,72,0,126
io8_l1p8n1_l3p1n1,8.882,32,112,26625,20495,1158,75,54,75,145.421,22517,21749,768,0,24160,16,0,112
io8_l1p8n1_l3p1n1_d1d2,9.461,144,126,40582,27180,1159,19,57,19,210.83,32200,31432,768,0,37635,72,0,126
io8_l1p8n1_l3p2n1,8.64,32,112,27652,21924,1286,84,54,84,142.885,23657,22889,768,0,24541,16,0,112
io8_l1p8n1_l3p2n1_d1d2,8.711,144,126,45881,31038,1287,20,57,20,204.155,37360,36592,768,0,41112,72,0,126
io8_l1p8n1_l3p4n1,8.943,32,112,27559,22706,1542,106,54,106,162.836,23728,22960,768,0,25193,16,0,112
io8_l1p8n1_l3p4n1_d1d2,9.216,144,126,44071,29771,1543,26,57,26,214.27,34930,34162,768,0,40543,72,0,126
io8_l1p8n1_l3p8n1,8.356,32,112,60329,36478,2054,131,54,131,340.663,35999,30492,768,4739,47776,16,0,112
io8_l1p8n1_l3p8n1_d1d2,8.563,144,640,135768,97207,2055,19,263,19,1108.932,105160,83010,768,21382,104845,72,0,640
