prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l2n1p2_l5n1p2_l7p8n1,8.593,96,80,14210,18219,1061,84,59,84,114.096,11576,11576,0,0,12233,40,16,80
io8_l2n1p2_l5n1p2_l7p8n1_d1d2,7.966,640,640,88160,79452,1060,26,282,26,692.144,66779,66779,0,0,72778,186,256,640
io8_l2n1p4_l5n1p4_l7n1n1,7.966,72,5,1795,4569,55,38,35,38,35.157,2570,2570,0,0,1677,16,40,5
io8_l2n1p4_l5n1p4_l7n1n1_d1d2,7.966,448,5,2386,23638,50,32,30,32,90.039,8273,8273,0,0,5322,0,448,5
io8_l2n1p4_l5n1p4_l7n1n2,7.969,72,5,2028,4619,57,39,35,39,33.975,2561,2561,0,0,1670,16,40,5
io8_l2n1p4_l5n1p4_l7n1n2_d1d2,7.969,448,5,3021,24196,52,33,30,33,81.805,8315,8315,0,0,3647,0,448,5
io8_l2n1p4_l5n1p4_l7n1n4,9.047,72,5,2017,4924,61,45,35,45,35.564,2720,2720,0,0,1625,16,40,5
io8_l2n1p4_l5n1p4_l7n1n4_d1d2,7.966,448,5,3258,25425,56,39,30,39,90.233,8471,8471,0,0,5337,0,448,5
io8_l2n1p4_l5n1p4_l7n1n8,7.966,72,40,4689,6968,69,38,49,38,63.594,4491,4491,0,0,3372,16,40,40
io8_l2n1p4_l5n1p4_l7n1n8_d1d2,7.966,448,40,5522,18313,64,32,44,32,114.584,10234,10234,0,0,5551,0,448,40
io8_l2n1p4_l5n1p4_l7n1p1,7.966,72,5,1990,4709,56,38,36,38,35.664,2606,2598,0,8,1705,16,40,5
io8_l2n1p4_l5n1p4_l7n1p1_d1d2,7.966,448,5,2643,15426,51,32,31,32,89.518,8315,8305,0,10,5348,0,448,5
io8_l2n1p4_l5n1p4_l7n1p2,7.966,72,10,2756,5134,58,39,38,39,38.719,2980,2973,0,7,2027,16,40,10
io8_l2n1p4_l5n1p4_l7n1p2_d1d2,7.966,448,10,3169,15897,53,33,33,33,80.244,8563,8554,0,9,2326,0,448,10
io8_l2n1p4_l5n1p4_l7n1p4,8.423,72,20,3403,6087,62,45,42,45,47.184,3506,3499,0,7,2495,16,40,20
io8_l2n1p4_l5n1p4_l7n1p4_d1d2,7.966,448,20,4218,16876,57,39,37,39,96.975,9236,9225,0,11,4462,0,448,20
io8_l2n1p4_l5n1p4_l7n1p8,7.966,72,40,4815,7077,70,38,50,38,61.837,4578,4573,0,5,3407,16,40,40
io8_l2n1p4_l5n1p4_l7n1p8_d1d2,7.966,448,40,5724,18450,65,32,45,32,120.94,10414,10407,0,7,7158,0,448,40
io8_l2n1p4_l5n1p4_l7p1n1,7.966,96,80,12192,12273,179,44,63,44,106.309,9518,9518,0,0,10045,40,16,80
io8_l2n1p4_l5n1p4_l7p1n1_d1d2,7.966,640,80,12730,33193,174,38,58,38,159.658,16795,16795,0,0,10249,184,256,80
io8_l2n1p4_l5n1p4_l7p2n1,8.518,96,80,14175,13297,307,52,63,52,107.012,11203,11203,0,0,12112,32,16,80
io8_l2n1p4_l5n1p4_l7p2n1_d1d2,7.966,640,160,29737,44680,302,39,90,39,233.15,32604,32604,0,0,25502,176,256,160
io8_l2n1p4_l5n1p4_l7p4n1,8.537,96,80,15288,15723,563,68,63,68,108.532,11907,11907,0,0,13136,40,8,80
io8_l2n1p4_l5n1p4_l7p4n1_d1d2,7.966,640,320,45320,58198,558,45,154,45,366.286,38837,38837,0,0,36743,192,256,320
io8_l2n1p4_l5n1p4_l7p8n1,8.574,96,80,14400,19055,1075,100,63,100,106.116,11613,11613,0,0,12192,40,8,80
io8_l2n1p4_l5n1p4_l7p8n1_d1d2,7.966,640,640,88324,79948,1070,38,282,38,667.25,66556,66556,0,0,73789,187,256,640
io8_l2n1p8_l5n1p8_l7n1n1,7.966,72,5,2355,5032,83,32,43,32,36.813,2740,2740,0,0,1991,16,40,5
io8_l2n1p8_l5n1p8_l7n1n1_d1d2,7.966,448,5,3012,25725,70,18,30,18,73.748,8271,8271,0,0,5186,0,448,5
io8_l2n1p8_l5n1p8_l7n1n2,8.499,72,5,2590,5091,85,33,43,33,37.321,2775,2775,0,0,1988,16,40,5
io8_l2n1p8_l5n1p8_l7n1n2_d1d2,8.499,448,5,3647,26284,72,19,30,19,71.36,8162,8162,0,0,5181,0,448,5
io8_l2n1p8_l5n1p8_l7n1n4,9.634,72,5,2577,5365,89,39,43,39,37.432,3013,3013,0,0,1940,16,40,5
io8_l2n1p8_l5n1p8_l7n1n4_d1d2,8.537,448,5,4080,27506,76,25,30,25,71.083,8473,8473,0,0,5016,0,448,5
io8_l2n1p8_l5n1p8_l7n1n8,8.553,72,40,5249,7431,97,32,57,32,64.023,4711,4711,0,0,3695,16,40,40
io8_l2n1p8_l5n1p8_l7n1n8_d1d2,7.966,448,40,6148,18544,84,18,44,18,103.19,10364,10364,0,0,6998,0,448,40
io8_l2n1p8_l5n1p8_l7n1p1,7.966,72,5,2550,5172,84,32,44,32,36.812,2748,2740,0,8,2018,16,40,5
io8_l2n1p8_l5n1p8_l7n1p1_d1d2,7.966,448,5,3269,15657,71,18,31,18,75.762,8261,8251,0,10,5209,0,448,5
io8_l2n1p8_l5n1p8_l7n1p2,7.966,72,10,3316,5597,86,33,46,33,40.332,3174,3167,0,7,2341,16,40,10
io8_l2n1p8_l5n1p8_l7n1p2_d1d2,7.966,448,10,3795,16128,73,19,33,19,80.035,8376,8367,0,9,5471,0,448,10
io8_l2n1p8_l5n1p8_l7n1p4,9.01,72,20,3963,6550,90,39,50,39,48.372,3655,3648,0,7,2808,16,40,20
io8_l2n1p8_l5n1p8_l7n1p4_d1d2,7.966,448,20,4844,17107,77,25,37,25,84.47,9180,9169,0,11,5262,0,448,20
io8_l2n1p8_l5n1p8_l7n1p8,8.553,72,40,5375,7540,98,32,58,32,67.213,4739,4734,0,5,3721,16,40,40
io8_l2n1p8_l5n1p8_l7n1p8_d1d2,7.966,448,40,6350,18681,85,18,45,18,103.232,10395,10388,0,7,7015,0,448,40
io8_l2n1p8_l5n1p8_l7p1n1,8.537,96,80,12752,12737,207,38,71,38,107.216,10067,10067,0,0,10635,40,16,80
io8_l2n1p8_l5n1p8_l7p1n1_d1d2,8.537,640,80,13356,33426,194,24,58,24,138.48,17216,17216,0,0,10730,192,256,80
io8_l2n1p8_l5n1p8_l7p2n1,7.966,96,80,14713,13761,335,46,71,46,111.602,11606,11606,0,0,12414,38,16,80
io8_l2n1p8_l5n1p8_l7p2n1_d1d2,8.537,640,160,30363,44897,322,25,90,25,221.756,32588,32588,0,0,27302,192,256,160
io8_l2n1p8_l5n1p8_l7p4n1,7.966,96,80,15826,16187,591,62,71,62,110.431,12010,12010,0,0,13381,40,16,80
io8_l2n1p8_l5n1p8_l7p4n1_d1d2,8.537,640,320,45946,58431,578,31,154,31,351.507,38757,38757,0,0,37800,181,248,320
io8_l2n1p8_l5n1p8_l7p8n1,7.977,96,80,14962,19511,1103,94,71,94,108.501,11831,11831,0,0,12514,40,8,80
io8_l2n1p8_l5n1p8_l7p8n1_d1d2,8.537,640,640,88950,80180,1090,24,282,24,661.438,66817,66817,0,0,73945,192,256,640
io8_l2p1n1_l5p1n1_l7n1n1,8.771,72,14,3073,12481,383,38,66,38,39.922,3250,3250,0,0,2365,16,40,14
io8_l2p1n1_l5p1n1_l7n1n1_d1d2,8.032,448,23,4328,37248,350,38,36,38,78.777,9313,9313,0,0,6016,0,448,23
io8_l2p1n1_l5p1n1_l7n1n2,8.771,72,14,3308,12486,385,39,66,39,40.722,3405,3405,0,0,2325,16,40,14
io8_l2p1n1_l5p1n1_l7n1n2_d1d2,8.619,448,23,4963,37806,352,39,36,39,80.06,9363,9363,0,0,6014,0,448,23
io8_l2p1n1_l5p1n1_l7n1n4,9.788,72,14,3295,12726,389,45,66,45,41.402,3545,3545,0,0,2286,16,40,14
io8_l2p1n1_l5p1n1_l7n1n4_d1d2,8.656,448,23,5396,38971,356,45,36,45,81.439,9435,9435,0,0,5617,0,448,23
io8_l2p1n1_l5p1n1_l7n1n8,8.771,72,40,5487,14527,397,38,77,38,61.204,5147,5147,0,0,3889,16,40,40
io8_l2p1n1_l5p1n1_l7n1n8_d1d2,8.032,448,40,6504,29343,364,38,44,38,92.288,11085,11085,0,0,7440,0,448,40
io8_l2p1n1_l5p1n1_l7n1p1,8.771,72,14,3268,12630,384,38,67,38,40.058,3287,3279,0,8,2357,16,40,14
io8_l2p1n1_l5p1n1_l7n1p1_d1d2,8.032,448,23,4585,27244,351,38,37,38,81.789,9393,9383,0,10,6026,0,448,23
io8_l2p1n1_l5p1n1_l7n1p2,8.771,72,16,3874,12928,386,39,68,39,42.699,3664,3657,0,7,2616,16,40,16
io8_l2p1n1_l5p1n1_l7n1p2_d1d2,8.032,448,25,4951,27588,353,39,38,39,80.243,9540,9531,0,9,5005,0,448,25
io8_l2p1n1_l5p1n1_l7n1p4,9.164,72,20,4201,13667,390,45,70,45,43.336,4012,4005,0,7,2924,16,40,20
io8_l2p1n1_l5p1n1_l7n1p4_d1d2,8.032,448,29,5680,28313,357,45,40,45,79.708,10090,10079,0,11,4729,0,448,29
io8_l2p1n1_l5p1n1_l7n1p8,8.771,72,40,5613,14657,398,38,78,38,60.743,5097,5092,0,5,3877,16,40,40
io8_l2p1n1_l5p1n1_l7n1p8_d1d2,8.032,448,40,6706,29512,365,38,45,38,93.397,11046,11039,0,7,7454,0,448,40
io8_l2p1n1_l5p1n1_l7p1n1,8.827,96,80,12990,19824,507,44,91,44,99.653,10125,10125,0,0,10479,40,16,80
io8_l2p1n1_l5p1n1_l7p1n1_d1d2,8.656,640,80,13776,44178,474,44,58,44,136.063,18031,18031,0,0,11240,192,248,80
io8_l2p1n1_l5p1n1_l7p2n1,8.203,96,80,14973,20832,635,52,91,52,103.21,11610,11610,0,0,12568,40,16,80
io8_l2p1n1_l5p1n1_l7p2n1_d1d2,8.656,640,160,30783,55649,602,45,90,45,215.825,32837,32837,0,0,28908,192,256,160
io8_l2p1n1_l5p1n1_l7p4n1,8.537,96,80,16086,23219,891,68,91,68,104.653,12089,12089,0,0,13591,32,16,80
io8_l2p1n1_l5p1n1_l7p4n1_d1d2,8.656,640,320,46366,69183,858,51,154,51,347.72,39570,39570,0,0,37941,192,248,320
io8_l2p1n1_l5p1n1_l7p8n1,8.885,96,80,15222,26601,1403,100,91,100,108.849,12711,12711,0,0,12640,40,16,80
io8_l2p1n1_l5p1n1_l7p8n1_d1d2,8.656,640,640,89370,90944,1370,44,282,44,658.546,67388,67388,0,0,76889,183,256,640
io8_l2p2n1_l5p2n1_l7n1n1,9.002,72,104,26909,24003,639,40,96,40,90.704,11845,11845,0,0,17343,16,40,104
io8_l2p2n1_l5p2n1_l7n1n1_d1d2,10.191,576,8,54379,71621,606,40,31,40,112.837,26053,26053,0,0,49750,128,320,8
io8_l2p2n1_l5p2n1_l7n1n2,9.02,72,95,26632,23669,641,41,93,41,86.741,11881,11881,0,0,17153,16,36,95
io8_l2p2n1_l5p2n1_l7n1n2_d1d2,9.547,576,8,54214,72132,608,41,31,41,101.908,26394,26394,0,0,48031,128,320,8
io8_l2p2n1_l5p2n1_l7n1n4,10.099,72,95,26619,23872,645,47,93,47,88.504,12239,12239,0,0,17081,16,40,95
io8_l2p2n1_l5p2n1_l7n1n4_d1d2,10.172,576,8,54681,73312,612,47,31,47,108.8,26890,26890,0,0,49009,112,320,8
io8_l2p2n1_l5p2n1_l7n1n8,9.018,72,91,27403,24482,653,40,94,40,88.822,12889,12889,0,0,18123,16,40,91
io8_l2p2n1_l5p2n1_l7n1n8_d1d2,9.624,576,40,57291,41633,620,40,44,40,138.623,28557,28557,0,0,51307,128,320,40
io8_l2p2n1_l5p2n1_l7n1p1,9.002,72,77,25728,23023,640,40,88,40,84.441,11414,11406,0,8,17839,16,40,77
io8_l2p2n1_l5p2n1_l7n1p1_d1d2,9.566,576,8,54220,38876,607,40,32,40,110.69,26620,26610,0,10,50221,120,320,8
io8_l2p2n1_l5p2n1_l7n1p2,9.002,72,88,26878,23774,642,41,92,41,84.118,12081,12074,0,7,17280,16,40,88
io8_l2p2n1_l5p2n1_l7n1p2_d1d2,10.19,576,10,54458,39233,609,41,33,41,108.701,26415,26406,0,9,48381,128,320,10
io8_l2p2n1_l5p2n1_l7n1p4,9.475,72,80,26597,23923,646,47,90,47,83.522,12094,12087,0,7,17462,16,40,80
io8_l2p2n1_l5p2n1_l7n1p4_d1d2,10.171,576,20,55443,40188,613,47,37,47,117.249,27200,27189,0,11,49259,128,304,20
io8_l2p2n1_l5p2n1_l7n1p8,9.018,72,130,29449,26205,654,40,108,40,102.353,13677,13671,0,6,19022,16,40,130
io8_l2p2n1_l5p2n1_l7n1p8_d1d2,9.624,576,40,57685,41802,621,40,45,40,143.904,28250,28243,0,7,51080,128,320,40
io8_l2p2n1_l5p2n1_l7p1n1,8.378,96,104,32250,28597,763,46,99,46,102.515,17502,17502,0,0,23138,40,16,104
io8_l2p2n1_l5p2n1_l7p1n1_d1d2,10.17,768,80,63795,56617,730,46,58,46,173.259,35206,35206,0,0,56234,320,128,80
io8_l2p2n1_l5p2n1_l7p2n1,9.002,96,113,34841,29956,891,54,102,54,112.684,19171,19171,0,0,25430,40,16,113
io8_l2p2n1_l5p2n1_l7p2n1_d1d2,9.685,768,160,81026,68110,858,47,90,47,248.892,50346,50346,0,0,72122,316,128,160
io8_l2p2n1_l5p2n1_l7p4n1,9.022,96,98,35090,31710,1147,70,97,70,106.939,19793,19793,0,0,26137,40,16,98
io8_l2p2n1_l5p2n1_l7p4n1_d1d2,9.666,768,320,96865,81678,1114,53,154,53,380.964,58221,58221,0,0,83403,300,128,320
io8_l2p2n1_l5p2n1_l7p8n1,9.061,96,119,35442,35875,1659,102,104,102,112.735,19930,19930,0,0,25839,32,16,119
io8_l2p2n1_l5p2n1_l7p8n1_d1d2,9.749,768,640,139261,103338,1626,46,282,46,674.076,84995,84995,0,0,121225,320,128,640
io8_l2p4n1_l5p4n1_l7n1n1,9.676,60,11,13620,13922,1151,52,65,52,63.118,8879,8876,0,3,8688,4,52,11
io8_l2p4n1_l5p4n1_l7n1n1_d1d2,9.628,640,194,62859,122128,1182,52,93,52,235.002,52638,52638,0,0,52083,168,256,194
io8_l2p4n1_l5p4n1_l7n1n2,10.263,60,11,13959,13968,1153,53,65,53,65.025,9050,9050,0,0,8793,4,52,11
io8_l2p4n1_l5p4n1_l7n1n2_d1d2,9.628,640,194,63467,122684,1184,53,93,53,237.891,52889,52889,0,0,53128,192,256,194
io8_l2p4n1_l5p4n1_l7n1n4,10.301,60,11,13842,14192,1157,59,65,59,62.772,9221,9221,0,0,8798,4,52,11
io8_l2p4n1_l5p4n1_l7n1n4_d1d2,10.271,640,194,63994,123816,1188,59,93,59,247.473,52175,52175,0,0,52156,184,224,194
io8_l2p4n1_l5p4n1_l7n1n8,9.676,60,40,16198,16103,1165,52,77,52,82.553,10835,10835,0,0,10255,4,52,40
io8_l2p4n1_l5p4n1_l7n1n8_d1d2,9.628,640,208,64875,79348,1196,52,100,52,249.696,54041,54041,0,0,54721,184,248,208
io8_l2p4n1_l5p4n1_l7n1p1,9.676,60,11,13947,14094,1152,52,66,52,65.192,8911,8903,0,8,8776,4,52,11
io8_l2p4n1_l5p4n1_l7n1p1_d1d2,9.628,640,194,63153,77324,1183,52,94,52,240.859,51611,51601,0,10,52095,184,256,194
io8_l2p4n1_l5p4n1_l7n1p2,9.676,60,13,14521,14419,1154,53,67,53,61.219,9255,9248,0,7,9069,4,52,13
io8_l2p4n1_l5p4n1_l7n1p2_d1d2,9.628,640,196,63484,77665,1185,53,95,53,237.388,51364,51355,0,9,52391,192,256,196
io8_l2p4n1_l5p4n1_l7n1p4,9.676,60,20,14972,15250,1158,59,70,59,70.168,9864,9857,0,7,9384,4,52,20
io8_l2p4n1_l5p4n1_l7n1p4_d1d2,9.628,640,200,64211,78416,1189,59,97,59,247.014,52992,52981,0,11,54550,184,240,200
io8_l2p4n1_l5p4n1_l7n1p8,9.676,60,40,16448,16240,1166,52,78,52,87.293,10905,10899,0,6,10450,4,52,40
io8_l2p4n1_l5p4n1_l7n1p8_d1d2,9.628,640,208,65085,79277,1197,52,101,52,248.974,54966,54959,0,7,55428,192,256,208
io8_l2p4n1_l5p4n1_l7p1n1,10.301,84,80,23605,21418,1275,58,91,58,121.379,15796,15796,0,0,16887,28,28,80
io8_l2p4n1_l5p4n1_l7p1n1_d1d2,9.674,832,224,69271,93290,1306,58,106,58,259.896,60395,60395,0,0,58895,368,64,224
io8_l2p4n1_l5p4n1_l7p2n1,9.677,84,80,25592,22475,1403,66,91,66,123.857,17854,17854,0,0,19073,28,28,80
io8_l2p4n1_l5p4n1_l7p2n1_d1d2,9.674,832,256,83746,102875,1434,59,122,59,291.628,76115,76115,0,0,72628,384,64,256
io8_l2p4n1_l5p4n1_l7p4n1,9.678,84,80,26633,24865,1659,82,91,82,120.587,18308,18308,0,0,19830,28,28,80
io8_l2p4n1_l5p4n1_l7p4n1_d1d2,9.674,832,320,94210,112712,1690,65,154,65,332.213,79778,79778,0,0,81566,368,64,320
io8_l2p4n1_l5p4n1_l7p8n1,9.679,84,80,25773,28130,2171,114,91,114,123.15,18288,18288,0,0,19010,28,28,80
io8_l2p4n1_l5p4n1_l7p8n1_d1d2,10.296,832,640,137153,134506,2202,58,282,58,611.129,105228,105228,0,0,120946,384,64,640
io8_l2p8n1_l5p8n1_l7n1n1,7.984,88,86,65978,40990,2175,38,95,38,642.762,50879,41397,0,9482,66375,32,24,86
io8_l2p8n1_l5p8n1_l7n1n1_d1d2,7.984,704,98,119775,144385,2270,38,66,38,729.981,75930,66828,0,9102,99244,256,192,98
io8_l2p8n1_l5p8n1_l7n1n2,8.571,88,86,66213,41046,2177,39,95,39,610.358,52893,43411,0,9482,66453,32,24,86
io8_l2p8n1_l5p8n1_l7n1n2_d1d2,8.571,704,98,120410,144941,2272,39,66,39,777.455,76425,67323,0,9102,99403,256,192,98
io8_l2p8n1_l5p8n1_l7n1n4,9.725,88,86,66200,41318,2181,45,95,45,660.183,52588,43106,0,9482,66515,32,24,86
io8_l2p8n1_l5p8n1_l7n1n4_d1d2,8.609,704,98,120843,146161,2276,45,66,45,783.394,78074,68972,0,9102,99676,256,192,98
io8_l2p8n1_l5p8n1_l7n1n8,8.644,88,86,66163,41035,2189,38,95,38,836.49,53534,44052,0,9482,66346,32,24,86
io8_l2p8n1_l5p8n1_l7n1n8_d1d2,7.992,704,98,121266,93264,2284,38,66,38,781.356,77659,68557,0,9102,100285,248,184,98
io8_l2p8n1_l5p8n1_l7n1p1,7.984,88,86,66173,41130,2176,38,96,38,830.668,52119,42629,0,9490,66353,32,24,86
io8_l2p8n1_l5p8n1_l7n1p1_d1d2,7.984,704,98,120032,92557,2271,38,67,38,1035.366,75856,66744,0,9112,99521,256,192,98
io8_l2p8n1_l5p8n1_l7n1p2,7.984,88,86,66552,41214,2178,39,96,39,865.534,52888,43399,0,9489,66667,32,24,86
io8_l2p8n1_l5p8n1_l7n1p2_d1d2,7.984,704,98,120171,92704,2273,39,67,39,1049.369,77070,67957,0,9113,99525,256,192,98
io8_l2p8n1_l5p8n1_l7n1p4,9.101,88,86,66425,41501,2182,45,96,45,846.846,52075,42586,0,9489,66522,32,24,86
io8_l2p8n1_l5p8n1_l7n1p4_d1d2,7.984,704,98,120446,93003,2277,45,67,45,1038.81,77387,68274,0,9113,100529,256,192,98
io8_l2p8n1_l5p8n1_l7n1p8,8.644,88,86,66289,41144,2190,38,96,38,896.632,52265,42777,0,9488,66556,32,24,86
io8_l2p8n1_l5p8n1_l7n1p8_d1d2,7.984,704,98,120404,93217,2285,38,67,38,1037.697,77769,68660,0,9109,100484,256,192,98
io8_l2p8n1_l5p8n1_l7p1n1,8.609,112,86,68874,43008,2299,44,93,44,925.437,56273,46791,0,9482,69472,56,0,86
io8_l2p8n1_l5p8n1_l7p1n1_d1d2,8.609,896,98,122874,104691,2394,44,64,44,1145.989,81261,72159,0,9102,102662,448,0,98
io8_l2p8n1_l5p8n1_l7p2n1,7.992,112,86,70857,44237,2427,52,93,52,876.908,57678,48196,0,9482,71583,56,0,86
io8_l2p8n1_l5p8n1_l7p2n1_d1d2,8.609,896,160,138345,115268,2522,45,90,45,1188.023,95992,86890,0,9102,118977,448,0,160
io8_l2p8n1_l5p8n1_l7p4n1,8,112,86,71970,46695,2683,68,93,68,895.098,58618,49136,0,9482,73079,56,0,86
io8_l2p8n1_l5p8n1_l7p4n1_d1d2,8.609,896,320,153928,128844,2778,51,154,51,1389.564,103048,93946,0,9102,128468,448,0,320
io8_l2p8n1_l5p8n1_l7p8n1,8.016,112,86,71106,49987,3195,100,93,100,882.332,57431,47943,0,9488,72136,56,0,86
io8_l2p8n1_l5p8n1_l7p8n1_d1d2,8.609,896,640,196932,150635,3290,44,282,44,1695.052,132638,123536,0,9102,163800,448,0,640
