prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l1n1p2_l3p1n1_d1d2,8.858,128,50,9561,11057,146,7,31,7,12x32,2x32,89.465,7403,6749,654,0,8063,64,0,50
io8_l1n1p2_l3p2n1,9.486,8,5,13595,10966,290,8,32,8,12x32,2x32,30.66,5858,5218,640,0,9614,0,8,5
io8_l1n1p2_l3p2n1_d1d2,9.486,64,5,12938,12248,274,8,16,8,12x32,2x32,45.679,7872,7232,640,0,9843,0,64,5
io8_l1n1p2_l3p4n1,9.707,10,8,10971,8610,546,14,33,14,12x32,2x32,33.181,5748,5108,640,0,7928,2,6,8
io8_l1n1p2_l3p4n1_d1d2,9.678,80,50,14026,13819,530,14,31,14,12x32,2x32,83.113,9705,9041,664,0,10586,16,48,50
io8_l1n1p2_l3p8n1,9.229,16,80,57190,28891,1058,7,62,7,12x32,2x32,120.863,24135,18756,640,4739,44233,8,0,80
io8_l1n1p2_l3p8n1_d1d2,8.858,128,640,123762,89389,1042,7,270,7,12x32,2x32,538.015,85962,63940,640,21382,91668,64,0,640
io8_l1n1p4_l3n1n1,8.847,8,5,3595,2796,21,14,13,14,12x32,2x32,19.818,2147,1635,512,0,2449,0,8,5
io8_l1n1p4_l3n1n1_d1d2,8.847,64,5,3594,3985,22,14,14,14,12x32,2x32,37.903,3448,2936,512,0,3426,0,64,5
io8_l1n1p4_l3n1n2,8.858,8,5,3714,2907,23,16,13,16,12x32,2x32,19.063,2187,1675,512,0,2516,0,8,5
io8_l1n1p4_l3n1n2_d1d2,8.858,64,5,3890,4320,24,15,14,15,12x32,2x32,34.15,3488,2976,512,0,3499,0,64,5
io8_l1n1p4_l3n1n4,8.881,16,8,3937,3369,28,24,15,24,12x32,2x32,24.171,2324,1812,512,0,2724,8,0,8
io8_l1n1p4_l3n1n4_d1d2,8.847,64,14,4267,4947,28,21,17,21,12x32,2x32,43.123,3655,3143,512,0,3807,0,64,14
io8_l1n1p4_l3n1n8,8.813,16,11,4279,3619,38,21,18,21,12x32,2x32,25.594,2480,1968,512,0,2972,8,0,11
io8_l1n1p4_l3n1n8_d1d2,8.419,64,17,4711,4886,36,14,18,14,12x32,2x32,43.94,3824,3312,512,0,4068,0,64,17
io8_l1n1p4_l3n1p1,8.847,8,5,3630,2911,22,14,14,14,12x32,2x32,22.548,2246,1734,512,0,2489,0,8,5
io8_l1n1p4_l3n1p1_d1d2,8.847,64,5,3626,4100,23,14,15,14,12x32,2x32,44.076,3593,3081,512,0,3465,0,64,5
io8_l1n1p4_l3n1p2,8.858,16,5,3730,3010,25,16,15,16,12x32,2x32,23.322,2373,1861,512,0,2626,8,0,5
io8_l1n1p4_l3n1p2_d1d2,8.858,64,5,3761,4416,25,15,15,15,12x32,2x32,39.841,3725,3213,512,0,3575,0,64,5
io8_l1n1p4_l3n1p4,8.419,16,5,3840,3419,31,24,17,24,12x32,2x32,22.639,2483,1971,512,0,2686,8,0,5
io8_l1n1p4_l3n1p4_d1d2,8.419,64,5,3829,4667,29,21,15,21,12x32,2x32,37.459,3657,3145,512,0,3580,0,64,5
io8_l1n1p4_l3n1p8,8.835,16,5,4139,3633,43,21,21,21,12x32,2x32,23.179,2580,2060,520,0,3016,8,0,5
io8_l1n1p4_l3n1p8_d1d2,8.835,64,5,4192,4483,37,14,15,14,12x32,2x32,35.456,3661,3149,512,0,3818,0,64,5
io8_l1n1p4_l3p1n1,9.275,16,8,7361,7478,166,13,33,13,12x32,2x32,31.048,4377,3737,640,0,6407,8,0,8
io8_l1n1p4_l3p1n1_d1d2,8.858,128,50,9725,11301,150,13,31,13,12x32,2x32,84.599,7200,6560,640,0,7952,64,0,50
io8_l1n1p4_l3p2n1,9.508,8,5,13727,11201,294,14,32,14,12x32,2x32,28.547,5523,4875,648,0,9781,0,8,5
io8_l1n1p4_l3p2n1_d1d2,9.508,64,5,13102,12943,278,14,16,14,12x32,2x32,45.237,7786,7146,640,0,10046,0,64,5
io8_l1n1p4_l3p4n1,9.729,10,8,11035,8831,550,20,33,20,12x32,2x32,33.975,5809,5169,640,0,7999,2,6,8
io8_l1n1p4_l3p4n1_d1d2,9.258,80,50,14126,14502,534,20,31,20,12x32,2x32,82.6,9296,8656,640,0,10575,16,48,50
io8_l1n1p4_l3p8n1,9.251,16,80,57258,29165,1062,13,62,13,12x32,2x32,117.722,24085,18706,640,4739,44373,8,0,80
io8_l1n1p4_l3p8n1_d1d2,8.419,128,640,123862,90113,1046,13,270,13,12x32,2x32,542.81,85895,63873,640,21382,91765,64,0,640
io8_l1n1p8_l3n1n1,8.419,8,5,3958,2600,29,7,13,7,12x32,2x32,19.593,2169,1657,512,0,2820,0,8,5
io8_l1n1p8_l3n1n1_d1d2,8.419,64,5,3960,4049,30,7,14,7,12x32,2x32,37.798,3301,2781,520,0,3543,0,64,5
io8_l1n1p8_l3n1n2,8.813,8,5,4077,2723,31,9,13,9,12x32,2x32,19.052,2150,1638,512,0,2888,0,8,5
io8_l1n1p8_l3n1n2_d1d2,8.813,64,5,4271,4408,32,8,14,8,12x32,2x32,32.517,3306,2794,512,0,3625,0,64,5
io8_l1n1p8_l3n1n4,8.824,16,8,4301,3186,36,17,15,17,12x32,2x32,23.733,2248,1736,512,0,3097,8,0,8
io8_l1n1p8_l3n1n4_d1d2,8.419,64,14,4634,5026,36,14,17,14,12x32,2x32,40.891,3663,3151,512,0,3927,0,64,14
io8_l1n1p8_l3n1n8,8.858,16,11,4642,3414,46,14,18,14,12x32,2x32,26.201,2455,1943,512,0,3350,8,0,11
io8_l1n1p8_l3n1n8_d1d2,8.835,64,17,5077,4941,44,7,18,7,12x32,2x32,42.428,3846,3334,512,0,4171,0,64,17
io8_l1n1p8_l3n1p1,8.419,8,5,3993,2715,30,7,14,7,12x32,2x32,23.275,2205,1693,512,0,2859,0,8,5
io8_l1n1p8_l3n1p1_d1d2,8.419,64,5,3992,4164,31,7,15,7,12x32,2x32,42.943,3448,2928,520,0,3593,0,64,5
io8_l1n1p8_l3n1p2,8.813,16,5,4093,2810,33,9,15,9,12x32,2x32,22.356,2247,1735,512,0,2990,8,0,5
io8_l1n1p8_l3n1p2_d1d2,8.813,64,5,4127,4476,33,8,15,8,12x32,2x32,38.46,3559,3047,512,0,3681,0,64,5
io8_l1n1p8_l3n1p4,8.835,16,5,4203,3235,39,17,17,17,12x32,2x32,23.276,2441,1921,520,0,3044,8,0,5
io8_l1n1p8_l3n1p4_d1d2,8.835,64,5,4195,4743,37,14,15,14,12x32,2x32,36.268,3544,3032,512,0,3686,0,64,5
io8_l1n1p8_l3n1p8,8.813,16,5,4406,3436,51,14,21,14,12x32,2x32,22.897,2470,1958,512,0,3252,8,0,5
io8_l1n1p8_l3n1p8_d1d2,8.813,64,5,4462,4563,45,7,15,7,12x32,2x32,35.094,3654,3142,512,0,3820,0,64,5
io8_l1n1p8_l3p1n1,9.275,16,8,7628,7268,174,6,33,6,12x32,2x32,30.095,4259,3619,640,0,6694,8,0,8
io8_l1n1p8_l3p1n1_d1d2,8.858,128,50,10091,11359,158,6,31,6,12x32,2x32,83.14,7274,6634,640,0,8515,64,0,50
io8_l1n1p8_l3p2n1,9.111,8,5,14090,10945,302,7,32,7,12x32,2x32,29.924,5889,5249,640,0,10098,0,8,5
io8_l1n1p8_l3p2n1_d1d2,9.111,64,5,13468,11747,286,7,16,7,12x32,2x32,42.633,6867,6227,640,0,10103,0,64,5
io8_l1n1p8_l3p4n1,9.331,10,8,11302,8557,558,13,33,13,12x32,2x32,34.541,5869,5229,640,0,8427,2,6,8
io8_l1n1p8_l3p4n1_d1d2,9.674,80,50,14492,13304,542,13,31,13,12x32,2x32,80.906,9390,8750,640,0,11099,16,48,50
io8_l1n1p8_l3p8n1,8.847,16,80,57269,28964,1070,6,62,6,12x32,2x32,118.505,24112,18733,640,4739,44367,8,0,80
io8_l1n1p8_l3p8n1_d1d2,8.835,128,640,124228,88968,1054,6,270,6,12x32,2x32,532.867,87689,65667,640,21382,92149,64,0,640
io8_l1p1n1_l3n1n1,8.881,16,50,8400,6570,138,13,25,13,12x32,2x32,55.894,4259,3605,654,0,6306,8,0,50
io8_l1p1n1_l3n1n1_d1d2,8.881,128,50,9427,11096,139,13,26,13,12x32,2x32,84.777,7001,6355,646,0,8082,64,0,50
io8_l1p1n1_l3n1n2,8.881,16,50,8519,6680,140,15,25,15,12x32,2x32,56.073,4288,3634,654,0,6373,8,0,50
io8_l1p1n1_l3n1n2_d1d2,8.858,128,50,9738,11442,141,14,26,14,12x32,2x32,81.078,7071,6417,654,0,8173,64,0,50
io8_l1p1n1_l3n1n4,8.881,16,50,9127,7113,145,23,26,23,12x32,2x32,59.757,4702,4048,654,0,7284,8,0,50
io8_l1p1n1_l3n1n4_d1d2,8.881,128,50,9621,11670,145,20,26,20,12x32,2x32,82.204,6962,6308,654,0,8139,64,0,50
io8_l1p1n1_l3n1n8,8.881,16,50,9277,7212,155,20,28,20,12x32,2x32,58.953,4795,4141,654,0,7405,8,0,50
io8_l1p1n1_l3n1n8_d1d2,8.881,128,50,9905,11468,153,13,26,13,12x32,2x32,83.492,7045,6405,640,0,8295,64,0,50
io8_l1p1n1_l3n1p1,8.881,16,50,8435,6685,139,13,26,13,12x32,2x32,60.041,4394,3740,654,0,6349,8,0,50
io8_l1p1n1_l3n1p1_d1d2,8.881,128,50,9459,11211,140,13,27,13,12x32,2x32,90.502,7035,6381,654,0,8084,64,0,50
io8_l1p1n1_l3n1p2,8.881,16,50,8567,6811,142,15,27,15,12x32,2x32,59.475,4484,3838,646,0,6700,8,0,50
io8_l1p1n1_l3n1p2_d1d2,8.858,128,50,9594,11526,142,14,27,14,12x32,2x32,86.933,7313,6667,646,0,7933,64,0,50
io8_l1p1n1_l3n1p4,8.881,16,50,9221,7276,148,23,29,23,12x32,2x32,60.248,4976,4322,654,0,7421,8,0,50
io8_l1p1n1_l3n1p4_d1d2,8.858,128,50,9726,11790,146,20,27,20,12x32,2x32,84.976,7246,6600,646,0,8294,64,0,50
io8_l1p1n1_l3n1p8,8.881,16,50,9520,7432,160,20,33,20,12x32,2x32,60.413,5039,4385,654,0,7697,8,0,50
io8_l1p1n1_l3n1p8_d1d2,8.858,128,50,10089,11588,154,13,27,13,12x32,2x32,84.629,7266,6604,662,0,8554,64,0,50
io8_l1p1n1_l3p1n1,9.285,16,50,13282,11256,283,12,44,12,12x32,2x32,69.419,7329,6553,776,0,11810,8,0,50
io8_l1p1n1_l3p1n1_d1d2,8.847,128,50,13189,15439,267,12,28,12,12x32,2x32,89.266,9609,8841,768,0,11706,64,0,50
io8_l1p1n1_l3p2n1,9.554,16,50,19045,14115,411,13,44,13,12x32,2x32,68.886,8534,7766,768,0,14519,8,0,50
io8_l1p1n1_l3p2n1_d1d2,9.554,128,50,18424,17499,395,13,28,13,12x32,2x32,91.385,10622,9854,768,0,14477,64,0,50
io8_l1p1n1_l3p4n1,9.775,16,50,15873,11421,667,19,44,19,12x32,2x32,70.91,8386,7616,768,2,12728,8,0,50
io8_l1p1n1_l3p4n1_d1d2,9.663,128,50,17400,17365,651,19,28,19,12x32,2x32,92.202,11615,10847,768,0,14353,64,0,50
io8_l1p1n1_l3p8n1,9.251,16,80,59248,31109,1179,12,59,12,12x32,2x32,125.919,27215,21708,768,4739,47015,8,0,80
io8_l1p1n1_l3p8n1_d1d2,8.481,128,640,126880,92066,1163,12,267,12,12x32,2x32,552.818,88410,66260,768,21382,95650,64,0,640
io8_l1p2n1_l3n1n1,9.332,16,50,11475,8796,266,22,25,22,12x32,2x32,62.503,6963,6323,640,0,9027,8,0,50
io8_l1p2n1_l3n1n1_d1d2,9.092,64,5,11814,11313,267,14,11,14,12x32,2x32,42.998,6864,6224,640,0,9448,0,64,5
io8_l1p2n1_l3n1n2,9.343,16,50,11594,8864,268,24,25,24,12x32,2x32,62.124,6861,6213,648,0,9032,8,0,50
io8_l1p2n1_l3n1n2_d1d2,9.486,64,5,12113,11610,269,15,11,15,12x32,2x32,38.006,6371,5731,640,0,9478,0,64,5
io8_l1p2n1_l3n1n4,9.367,16,50,11658,9114,273,32,26,32,12x32,2x32,64.696,7046,6396,650,0,9251,8,0,50
io8_l1p2n1_l3n1n4_d1d2,9.092,64,14,12488,12244,273,21,14,21,12x32,2x32,46.531,7120,6480,640,0,9910,0,64,14
io8_l1p2n1_l3n1n8,9.322,16,50,11844,9119,283,29,28,29,12x32,2x32,64.529,7179,6539,640,0,9363,8,0,50
io8_l1p2n1_l3n1n8_d1d2,9.508,64,17,12932,12108,281,14,15,14,12x32,2x32,49.739,7236,6588,648,0,10370,0,64,17
io8_l1p2n1_l3n1p1,9.332,16,50,11510,8927,267,22,26,22,12x32,2x32,64.538,7003,6363,640,0,8951,8,0,50
io8_l1p2n1_l3n1p1_d1d2,9.092,64,5,11846,11444,268,14,12,14,12x32,2x32,50.095,7338,6698,640,0,9767,0,64,5
io8_l1p2n1_l3n1p2,9.343,16,50,11610,9031,270,24,27,24,12x32,2x32,64.853,6992,6352,640,0,9098,8,0,50
io8_l1p2n1_l3n1p2_d1d2,9.486,64,5,12013,11757,270,15,12,15,12x32,2x32,42.234,6834,6194,640,0,9659,0,64,5
io8_l1p2n1_l3n1p4,8.928,16,50,11720,9306,276,32,29,32,12x32,2x32,65.391,7315,6649,666,0,9272,8,0,50
io8_l1p2n1_l3n1p4_d1d2,9.508,64,5,12145,11992,274,21,12,21,12x32,2x32,41.601,6829,6189,640,0,9789,0,64,5
io8_l1p2n1_l3n1p8,9.344,16,50,12019,9498,288,29,33,29,12x32,2x32,65.691,7396,6756,640,0,9512,8,0,50
io8_l1p2n1_l3n1p8_d1d2,9.111,64,5,12508,11736,282,14,12,14,12x32,2x32,40.784,6996,6356,640,0,10061,0,64,5
io8_l1p2n1_l3p1n1,9.092,16,50,14693,12013,411,21,44,21,12x32,2x32,71.525,9005,8237,768,0,12602,8,0,50
io8_l1p2n1_l3p1n1_d1d2,9.554,128,50,17464,17067,395,13,28,13,12x32,2x32,90.824,9956,9188,768,0,14514,64,0,50
io8_l1p2n1_l3p2n1,9.655,16,50,21607,15236,539,22,44,22,12x32,2x32,74.078,11103,10335,768,0,16777,8,0,50
io8_l1p2n1_l3p2n1_d1d2,9.386,64,5,21324,17743,523,14,13,14,12x32,2x32,48.979,11245,10477,768,0,16783,0,64,5
io8_l1p2n1_l3p4n1,9.876,16,50,18755,12729,795,28,44,28,12x32,2x32,76.665,11088,10320,768,0,15460,8,0,50
io8_l1p2n1_l3p4n1_d1d2,9.95,80,50,22444,18991,779,20,28,20,12x32,2x32,87.559,13010,12242,768,0,17513,16,48,50
io8_l1p2n1_l3p8n1,9.415,16,80,60270,32525,1307,21,59,21,12x32,2x32,131.261,30111,24604,768,4739,47745,8,0,80
io8_l1p2n1_l3p8n1_d1d2,9.508,128,640,132178,96319,1291,13,267,13,12x32,2x32,543.438,90385,68235,768,21382,98793,64,0,640
io8_l1p4n1_l3n1n1,9.258,8,26,7815,7779,522,44,17,44,12x32,2x32,43.085,5354,4714,640,0,6480,0,8,26
io8_l1p4n1_l3n1n1_d1d2,9.667,80,50,13172,12915,523,20,26,20,12x32,2x32,82.673,9038,8390,648,0,10850,16,48,50
io8_l1p4n1_l3n1n2,9.651,8,26,7938,7839,524,46,17,46,12x32,2x32,42.258,5296,4656,640,0,6591,0,8,26
io8_l1p4n1_l3n1n2_d1d2,9.678,80,50,13471,13212,525,21,26,21,12x32,2x32,79.358,9106,8466,640,0,10857,16,48,50
io8_l1p4n1_l3n1n4,9.615,16,26,8030,8206,529,54,18,54,12x32,2x32,45.257,5673,5033,640,0,6758,8,0,26
io8_l1p4n1_l3n1n4_d1d2,9.667,80,50,13366,13450,529,27,26,27,12x32,2x32,81.395,9047,8399,648,0,10822,16,48,50
io8_l1p4n1_l3n1n8,9.286,16,26,8176,8223,539,51,20,51,12x32,2x32,46.127,5700,5060,640,0,6921,8,0,26
io8_l1p4n1_l3n1n8_d1d2,9.258,80,50,13650,13185,537,20,26,20,12x32,2x32,79.506,9261,8621,640,0,10800,16,48,50
io8_l1p4n1_l3n1p1,9.258,8,26,7843,7910,523,44,18,44,12x32,2x32,45.581,5459,4819,640,0,6521,0,8,26
io8_l1p4n1_l3n1p1_d1d2,9.667,80,50,13204,13046,524,20,27,20,12x32,2x32,90.697,9264,8624,640,0,11015,16,46,50
io8_l1p4n1_l3n1p2,9.651,16,26,7982,7993,526,46,19,46,12x32,2x32,46.038,5688,5048,640,0,6894,8,0,26
io8_l1p4n1_l3n1p2_d1d2,9.678,80,50,13339,13344,526,21,27,21,12x32,2x32,85.572,9268,8628,640,0,11019,16,48,50
io8_l1p4n1_l3n1p4,9.637,16,26,8156,8406,532,54,21,54,12x32,2x32,46.519,6033,5393,640,0,6981,8,0,26
io8_l1p4n1_l3n1p4_d1d2,9.258,80,50,13407,13567,530,27,27,27,12x32,2x32,80.513,9167,8527,640,0,10875,16,48,50
io8_l1p4n1_l3n1p8,9.637,16,50,9991,9616,544,51,33,51,12x32,2x32,65.029,6764,6100,664,0,8256,8,0,50
io8_l1p4n1_l3n1p8_d1d2,9.674,80,50,13770,13309,538,20,27,20,12x32,2x32,81.303,9368,8720,648,0,11093,16,48,50
io8_l1p4n1_l3p1n1,9.803,16,50,12324,12064,667,43,44,43,12x32,2x32,72.424,8187,7403,784,0,11054,8,0,50
io8_l1p4n1_l3p1n1_d1d2,9.663,128,50,15910,16303,651,19,28,19,12x32,2x32,96.03,11092,10324,768,0,16357,64,0,50
io8_l1p4n1_l3p2n1,9.972,16,50,19980,15529,795,44,44,44,12x32,2x32,73.562,10498,9714,784,0,15441,8,0,50
io8_l1p4n1_l3p2n1_d1d2,9.95,80,50,22682,19056,779,20,28,20,12x32,2x32,87.607,12665,11897,768,0,17560,16,48,50
io8_l1p4n1_l3p4n1,10.014,16,50,17258,12997,1051,50,44,50,12x32,2x32,73.456,10384,9600,784,0,13487,8,0,50
io8_l1p4n1_l3p4n1_d1d2,9.565,92,50,20056,18059,1035,26,28,26,12x32,2x32,93.349,13875,13107,768,0,16108,28,36,50
io8_l1p4n1_l3p8n1,9.729,16,80,60177,33173,1563,43,59,43,12x32,2x32,136.206,30200,24693,768,4739,48079,8,0,80
io8_l1p4n1_l3p8n1_d1d2,9.258,128,640,129604,94611,1547,19,267,19,12x32,2x32,558.367,91276,69126,768,21382,100546,64,0,640
io8_l1p8n1_l3n1n1,8.835,16,80,56485,26990,1034,69,40,69,12x32,2x32,112.856,23407,18028,640,4739,43928,8,0,80
io8_l1p8n1_l3n1n1_d1d2,8.847,128,640,123626,88519,1035,13,265,13,12x32,2x32,537.726,87503,65481,640,21382,91509,64,0,640
io8_l1p8n1_l3n1n2,9.229,16,80,56604,27133,1036,71,40,71,12x32,2x32,113.071,23733,18354,640,4739,44000,8,0,80
io8_l1p8n1_l3n1n2_d1d2,8.858,128,640,123937,88872,1037,14,265,14,12x32,2x32,531.617,87351,65329,640,21382,91629,64,0,640
io8_l1p8n1_l3n1n4,9.24,16,80,56668,27384,1041,79,41,79,12x32,2x32,118.254,24082,18703,640,4739,44148,8,0,80
io8_l1p8n1_l3n1n4_d1d2,8.847,128,640,123820,89121,1041,20,265,20,12x32,2x32,541.173,87407,65385,640,21382,91804,64,0,640
io8_l1p8n1_l3n1n8,9.274,16,80,56850,27473,1051,76,43,76,12x32,2x32,118.655,23703,18324,640,4739,44331,8,0,80
io8_l1p8n1_l3n1n8_d1d2,8.847,128,640,124104,88927,1049,13,265,13,12x32,2x32,536.623,87446,65424,640,21382,92112,64,0,640
io8_l1p8n1_l3n1p1,8.835,16,80,56520,27105,1035,69,41,69,12x32,2x32,119.253,23154,17775,640,4739,43947,8,0,80
io8_l1p8n1_l3n1p1_d1d2,8.847,128,640,123658,88634,1036,13,266,13,12x32,2x32,549.831,85442,63420,640,21382,91563,64,0,640
io8_l1p8n1_l3n1p2,9.229,16,80,56620,27235,1038,71,42,71,12x32,2x32,120.183,24124,18745,640,4739,44149,8,0,80
io8_l1p8n1_l3n1p2_d1d2,8.858,128,640,123793,88962,1038,14,266,14,12x32,2x32,547.988,87587,65565,640,21382,91688,64,0,640
io8_l1p8n1_l3n1p4,9.251,16,80,56730,27561,1044,79,44,79,12x32,2x32,120.929,24369,18990,640,4739,44155,8,0,80
io8_l1p8n1_l3n1p4_d1d2,8.419,128,640,123861,89226,1042,20,266,20,12x32,2x32,534.428,85815,63793,640,21382,91764,64,0,640
io8_l1p8n1_l3n1p8,8.847,16,80,56933,27718,1056,76,48,76,12x32,2x32,120.299,23778,18399,640,4739,44368,8,0,80
io8_l1p8n1_l3n1p8_d1d2,8.835,128,640,124224,89021,1050,13,266,13,12x32,2x32,544.553,85853,63823,648,21382,92143,64,0,640
io8_l1p8n1_l3p1n1,9.31,16,80,58898,31537,1179,68,59,68,12x32,2x32,123.796,25550,20043,768,4739,46694,8,0,80
io8_l1p8n1_l3p1n1_d1d2,8.881,128,640,126875,92950,1163,12,267,12,12x32,2x32,562.009,90575,68425,768,21382,95514,64,0,640
io8_l1p8n1_l3p2n1,9.166,16,80,66617,35354,1307,69,59,69,12x32,2x32,117.873,27087,21580,768,4739,51225,8,0,80
io8_l1p8n1_l3p2n1_d1d2,9.508,128,640,133134,96063,1291,13,267,13,12x32,2x32,545.634,91779,69629,768,21382,98893,64,0,640
io8_l1p8n1_l3p4n1,9.386,16,80,62197,32907,1563,75,59,75,12x32,2x32,124.555,27503,21996,768,4739,47887,8,0,80
io8_l1p8n1_l3p4n1_d1d2,9.258,128,640,131086,95924,1547,19,267,19,12x32,2x32,547.705,91181,69031,768,21382,97957,64,0,640
io8_l1p8n1_l3p8n1,8.905,16,80,62359,35544,2075,68,59,68,12x32,2x32,293.047,39969,29723,768,9478,62884,8,0,80
io8_l1p8n1_l3p8n1_d1d2,8.419,128,640,126521,96795,2059,12,267,12,12x32,2x32,838.997,121160,77628,768,42764,114285,64,0,640
