prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l1n1p1_l3p1n1_l5n1_d1d2,8.847,192,98,12868,15080,207,14,44,14,19x32,1x32,141.648,9693,9053,640,0,9578,64,64,98
io8_l1n1p1_l3p2n1_l5n1,9.504,24,98,14357,12066,398,23,43,23,19x32,1x32,105.678,10263,9623,640,0,10331,8,8,98
io8_l1n1p1_l3p2n1_l5n1_d1d2,9.78,128,5,11879,12471,399,15,13,15,19x32,1x32,61.436,6691,6051,640,0,9529,0,128,5
io8_l1n1p1_l3p4n1_l5n1,10.024,24,50,10270,10086,782,45,27,45,19x32,1x32,72.076,8033,7367,666,0,8688,8,8,50
io8_l1n1p1_l3p4n1_l5n1_d1d2,9.565,144,98,16107,16794,783,21,44,21,19x32,1x32,138.346,12131,11491,640,0,11786,16,112,98
io8_l1n1p1_l3p8n1_l5n1,9.229,24,128,60660,31388,1550,70,58,70,19x32,1x32,165.017,28719,23340,640,4739,46826,8,8,128
io8_l1n1p1_l3p8n1_l5n1_d1d2,8.858,208,1024,152122,112424,1551,14,395,14,19x32,1x32,870.805,109222,87328,512,21382,108774,72,64,1024
io8_l1n1p2_l3n1n1_l5n1,8.858,16,5,3323,2925,22,9,14,9,19x32,1x32,22.029,2202,1690,512,0,2152,0,16,5
io8_l1n1p2_l3n1n1_l5n1_d1d2,8.858,128,5,3291,4638,23,9,15,9,19x32,1x32,51.785,3463,2951,512,0,2341,0,128,5
io8_l1n1p2_l3n1n2_l5n1,8.419,16,5,3444,3000,25,10,14,10,19x32,1x32,21.531,2242,1730,512,0,2207,0,16,5
io8_l1n1p2_l3n1n2_l5n1_d1d2,8.419,128,5,3573,4725,26,10,15,10,19x32,1x32,49.509,3508,2996,512,0,2386,0,128,5
io8_l1n1p2_l3n1n4_l5n1,8.858,16,14,4004,3716,31,16,17,16,19x32,1x32,29.374,2550,2038,512,0,2611,0,16,14
io8_l1n1p2_l3n1n4_l5n1_d1d2,8.858,128,14,3968,5433,32,16,18,16,19x32,1x32,57.184,3807,3295,512,0,2728,0,128,14
io8_l1n1p2_l3n1n8_l5n1,8.835,16,17,4447,3685,43,9,18,9,19x32,1x32,32.366,2696,2184,512,0,2730,0,16,17
io8_l1n1p2_l3n1n8_l5n1_d1d2,8.813,128,20,4568,5824,44,9,20,9,19x32,1x32,62.886,4350,3832,518,0,4035,0,128,20
io8_l1n1p2_l3n1p1_l5n1,8.858,16,5,3350,3032,23,9,15,9,19x32,1x32,27.485,2291,1779,512,0,2185,0,16,5
io8_l1n1p2_l3n1p1_l5n1_d1d2,8.858,128,5,3317,4745,24,9,16,9,19x32,1x32,60.562,3556,3044,512,0,2372,0,128,5
io8_l1n1p2_l3n1p2_l5n1,8.419,16,5,3514,3084,26,10,15,10,19x32,1x32,25.59,2389,1877,512,0,2320,0,16,5
io8_l1n1p2_l3n1p2_l5n1_d1d2,8.419,128,5,3449,4821,27,10,16,10,19x32,1x32,56.884,3718,3206,512,0,2544,0,128,5
io8_l1n1p2_l3n1p4_l5n1,8.835,16,5,3614,3347,32,16,15,16,19x32,1x32,24.966,2526,2014,512,0,2422,0,16,5
io8_l1n1p2_l3n1p4_l5n1_d1d2,8.835,128,5,3581,5064,33,16,16,16,19x32,1x32,53.973,3866,3354,512,0,2692,0,128,5
io8_l1n1p2_l3n1p8_l5n1,9.229,16,5,3945,3183,44,9,15,9,19x32,1x32,24.432,2511,1999,512,0,2536,0,16,5
io8_l1n1p2_l3n1p8_l5n1_d1d2,9.229,128,5,3915,5160,45,9,16,9,19x32,1x32,51.945,3822,3310,512,0,2878,0,128,5
io8_l1n1p2_l3p1n1_l5n1,8.847,24,98,13029,10561,209,15,43,15,19x32,1x32,101.057,8275,7635,640,0,9820,8,8,98
io8_l1n1p2_l3p1n1_l5n1_d1d2,8.847,192,98,13000,15152,210,15,44,15,19x32,1x32,138.781,10155,9515,640,0,9595,64,64,98
io8_l1n1p2_l3p2n1_l5n1,9.527,24,98,14521,12099,401,24,43,24,19x32,1x32,104.234,10156,9516,640,0,10522,8,8,98
io8_l1n1p2_l3p2n1_l5n1_d1d2,9.803,128,5,12011,12533,402,16,13,16,19x32,1x32,60.178,7005,6365,640,0,9711,0,128,5
io8_l1n1p2_l3p4n1_l5n1,9.565,24,50,10434,10119,785,46,27,46,19x32,1x32,70.008,7839,7199,640,0,8519,8,8,50
io8_l1n1p2_l3p4n1_l5n1_d1d2,9.959,144,98,16239,16852,786,22,44,22,19x32,1x32,136.306,12273,11633,640,0,11772,16,112,98
io8_l1n1p2_l3p8n1_l5n1,9.251,24,128,60824,31436,1553,71,58,71,19x32,1x32,163.419,28910,23531,640,4739,47123,8,8,128
io8_l1n1p2_l3p8n1_l5n1_d1d2,8.419,208,1024,152254,112506,1554,15,395,15,19x32,1x32,868.126,107611,85717,512,21382,108911,72,64,1024
io8_l1n1p4_l3n1n1_l5n1,8.813,16,5,3423,3192,28,15,14,15,19x32,1x32,22.322,2338,1826,512,0,2251,0,16,5
io8_l1n1p4_l3n1n1_l5n1_d1d2,8.813,128,5,3423,4885,29,15,15,15,19x32,1x32,51.422,3666,3154,512,0,2495,0,128,5
io8_l1n1p4_l3n1n2_l5n1,8.835,16,5,3544,3263,31,16,14,16,19x32,1x32,20.881,2356,1844,512,0,2182,0,16,5
io8_l1n1p4_l3n1n2_l5n1_d1d2,8.835,128,5,3706,4972,32,16,15,16,19x32,1x32,48.111,3707,3195,512,0,2535,0,128,5
io8_l1n1p4_l3n1n4_l5n1,8.813,16,14,4104,3980,37,22,17,22,19x32,1x32,30.02,2657,2145,512,0,2710,0,16,14
io8_l1n1p4_l3n1n4_l5n1_d1d2,8.813,128,14,4100,5677,38,22,18,22,19x32,1x32,55.392,3962,3450,512,0,2884,0,128,14
io8_l1n1p4_l3n1n8_l5n1,8.813,16,17,4547,3945,49,15,18,15,19x32,1x32,32.054,2849,2337,512,0,2699,0,16,17
io8_l1n1p4_l3n1n8_l5n1_d1d2,8.858,128,20,4700,6064,50,15,20,15,19x32,1x32,62.29,4297,3785,512,0,3967,0,128,20
io8_l1n1p4_l3n1p1_l5n1,8.813,16,5,3450,3299,29,15,15,15,19x32,1x32,26.405,2436,1924,512,0,2286,0,16,5
io8_l1n1p4_l3n1p1_l5n1_d1d2,8.813,128,5,3449,4992,30,15,16,15,19x32,1x32,60.133,3748,3236,512,0,2526,0,128,5
io8_l1n1p4_l3n1p2_l5n1,8.835,16,5,3614,3347,32,16,15,16,19x32,1x32,25.001,2521,2009,512,0,2422,0,16,5
io8_l1n1p4_l3n1p2_l5n1_d1d2,8.835,128,5,3581,5064,33,16,16,16,19x32,1x32,54.227,3859,3347,512,0,2691,0,128,5
io8_l1n1p4_l3n1p4_l5n1,8.813,16,5,3650,3598,38,22,15,22,19x32,1x32,24.619,2554,2042,512,0,2454,0,16,5
io8_l1n1p4_l3n1p4_l5n1_d1d2,8.813,128,5,3649,5295,39,22,16,22,19x32,1x32,49.589,4004,3492,512,0,2784,0,128,5
io8_l1n1p4_l3n1p8_l5n1,8.824,16,5,3981,3436,50,15,15,15,19x32,1x32,24.477,2536,2024,512,0,2537,0,16,5
io8_l1n1p4_l3n1p8_l5n1_d1d2,8.824,128,5,3983,5393,51,15,16,15,19x32,1x32,50.523,3948,3436,512,0,3590,0,128,5
io8_l1n1p4_l3p1n1_l5n1,8.847,24,98,13065,10818,215,21,43,21,19x32,1x32,99.953,8426,7786,640,0,9719,8,8,98
io8_l1n1p4_l3p1n1_l5n1_d1d2,8.847,192,98,13068,15389,216,21,44,21,19x32,1x32,134.248,10031,9391,640,0,9643,64,64,98
io8_l1n1p4_l3p2n1_l5n1,9.129,24,98,14557,12346,407,30,43,30,19x32,1x32,106.32,10536,9896,640,0,10690,8,8,98
io8_l1n1p4_l3p2n1_l5n1_d1d2,9.405,128,5,12143,12750,408,22,13,22,19x32,1x32,55.271,7220,6580,640,0,9783,0,128,5
io8_l1n1p4_l3p4n1_l5n1,9.569,24,50,10534,10369,791,52,27,52,19x32,1x32,71.875,7942,7294,648,0,8950,8,8,50
io8_l1n1p4_l3p4n1_l5n1_d1d2,10.004,144,98,16307,17063,792,28,44,28,19x32,1x32,130.394,12510,11870,640,0,11835,14,112,98
io8_l1n1p4_l3p8n1_l5n1,8.847,24,128,60860,31691,1559,77,58,77,19x32,1x32,166.605,28978,23599,640,4739,47118,8,8,128
io8_l1n1p4_l3p8n1_l5n1_d1d2,8.835,208,1024,152322,112743,1560,21,395,21,19x32,1x32,864.828,107503,85609,512,21382,108963,72,64,1024
io8_l1n1p8_l3n1n1_l5n1,9.206,16,5,3754,3011,40,8,14,8,19x32,1x32,22.719,2340,1828,512,0,2338,0,16,5
io8_l1n1p8_l3n1n1_l5n1_d1d2,9.206,128,5,3757,4964,41,8,15,8,19x32,1x32,48.874,3607,3095,512,0,2676,0,128,5
io8_l1n1p8_l3n1n2_l5n1,9.229,16,5,3876,3103,43,9,14,9,19x32,1x32,21.45,2329,1817,512,0,2381,0,16,5
io8_l1n1p8_l3n1n2_l5n1_d1d2,9.229,128,5,4040,5068,44,9,15,9,19x32,1x32,46.508,3641,3129,512,0,2712,0,128,5
io8_l1n1p8_l3n1n4_l5n1,9.206,16,14,4436,3798,49,15,17,15,19x32,1x32,29.667,2695,2183,512,0,2786,0,16,14
io8_l1n1p8_l3n1n4_l5n1_d1d2,9.206,128,14,4435,5755,50,15,18,15,19x32,1x32,56.136,3999,3479,520,0,3698,0,128,14
io8_l1n1p8_l3n1n8_l5n1,8.824,16,17,4622,3750,61,8,18,8,19x32,1x32,31.484,2749,2237,512,0,2646,0,16,17
io8_l1n1p8_l3n1n8_l5n1_d1d2,9.251,128,20,4778,6131,62,8,20,8,19x32,1x32,60.03,4173,3655,518,0,3784,0,128,20
io8_l1n1p8_l3n1p1_l5n1,9.206,16,5,3781,3102,41,8,15,8,19x32,1x32,28.04,2486,1974,512,0,2364,0,16,5
io8_l1n1p8_l3n1p1_l5n1_d1d2,9.206,128,5,3783,5055,42,8,16,8,19x32,1x32,57.887,3701,3189,512,0,2704,0,128,5
io8_l1n1p8_l3n1p2_l5n1,9.229,16,5,3945,3183,44,9,15,9,19x32,1x32,26.059,2523,2011,512,0,2535,0,16,5
io8_l1n1p8_l3n1p2_l5n1_d1d2,9.229,128,5,3915,5160,45,9,16,9,19x32,1x32,52.324,3792,3280,512,0,2878,0,128,5
io8_l1n1p8_l3n1p4_l5n1,8.824,16,5,3981,3436,50,15,15,15,19x32,1x32,23.936,2533,2021,512,0,2536,0,16,5
io8_l1n1p8_l3n1p4_l5n1_d1d2,8.824,128,5,3983,5393,51,15,16,15,19x32,1x32,51.546,3955,3443,512,0,3591,0,128,5
io8_l1n1p8_l3n1p8_l5n1,8.835,16,5,3992,3202,62,8,15,8,19x32,1x32,23.855,2385,1873,512,0,2289,0,16,5
io8_l1n1p8_l3n1p8_l5n1_d1d2,8.835,128,5,3997,5419,63,8,16,8,19x32,1x32,49.152,3731,3219,512,0,3334,0,128,5
io8_l1n1p8_l3p1n1_l5n1,8.847,24,98,13140,10630,227,14,43,14,19x32,1x32,98.477,8381,7713,668,0,9472,8,8,98
io8_l1n1p8_l3p1n1_l5n1_d1d2,8.847,192,98,13146,15461,228,14,44,14,19x32,1x32,134.34,9826,9170,656,0,9754,64,64,98
io8_l1n1p8_l3p2n1_l5n1,9.148,24,98,14627,12056,419,23,43,23,19x32,1x32,102.661,10197,9557,640,0,10303,8,8,98
io8_l1n1p8_l3p2n1_l5n1_d1d2,9.423,128,5,12221,12727,420,15,13,15,19x32,1x32,54.093,7161,6521,640,0,9948,0,128,5
io8_l1n1p8_l3p4n1_l5n1,9.988,24,50,10609,10073,803,45,27,45,19x32,1x32,69.007,7881,7241,640,0,8543,8,8,50
io8_l1n1p8_l3p4n1_l5n1_d1d2,10.007,144,98,16385,17033,804,21,44,21,19x32,1x32,130.431,12192,11552,640,0,11919,12,112,98
io8_l1n1p8_l3p8n1_l5n1,8.858,24,128,60871,31523,1571,70,58,70,19x32,1x32,164.458,29099,23720,640,4739,46872,8,8,128
io8_l1n1p8_l3p8n1_l5n1_d1d2,9.229,208,1024,152400,112831,1572,14,395,14,19x32,1x32,871.458,107397,85487,528,21382,109060,72,64,1024
io8_l1p1n1_l3n1n1_l5p1,8.847,24,98,13408,10708,205,14,42,14,19x32,1x32,74.424,7971,7331,640,0,9486,8,8,98
io8_l1p1n1_l3n1n1_l5p1_d1d2,8.847,192,98,13412,15275,206,14,43,14,19x32,1x32,108.788,9506,8866,640,0,9536,64,64,98
io8_l1p1n1_l3n1n2_l5p1,8.847,24,98,13530,10855,208,15,42,15,19x32,1x32,74.02,8338,7698,640,0,9775,8,8,98
io8_l1p1n1_l3n1n2_l5p1_d1d2,8.847,192,98,13695,20714,209,15,43,15,19x32,1x32,109.24,9864,9224,640,0,9584,64,64,98
io8_l1p1n1_l3n1n4_l5p1,8.847,24,98,13610,11018,214,21,42,21,19x32,1x32,78.999,8367,7727,640,0,10298,8,8,98
io8_l1p1n1_l3n1n4_l5p1_d1d2,8.847,192,98,13610,21349,215,21,43,21,19x32,1x32,113.312,9747,9107,640,0,9633,64,64,98
io8_l1p1n1_l3n1n8_l5p1,8.847,24,98,13637,10877,226,14,42,14,19x32,1x32,78.11,8317,7677,640,0,9517,8,8,98
io8_l1p1n1_l3n1n8_l5p1_d1d2,8.858,192,98,13634,15711,227,14,43,14,19x32,1x32,112.185,9883,9243,640,0,9892,64,64,98
io8_l1p1n1_l3n1p1_l5p1,8.847,24,98,13435,10815,206,14,43,14,19x32,1x32,80.204,8178,7538,640,0,9722,8,8,98
io8_l1p1n1_l3n1p1_l5p1_d1d2,8.847,192,98,13438,15382,207,14,44,14,19x32,1x32,120.776,9632,8992,640,0,9567,64,64,98
io8_l1p1n1_l3n1p2_l5p1,8.847,24,98,13599,10935,209,15,43,15,19x32,1x32,78.73,8419,7779,640,0,9848,8,8,98
io8_l1p1n1_l3n1p2_l5p1_d1d2,8.847,192,98,13570,15526,210,15,44,15,19x32,1x32,113.633,10075,9435,640,0,9862,64,64,98
io8_l1p1n1_l3n1p4_l5p1,8.847,24,98,13635,11120,215,21,43,21,19x32,1x32,76.203,8265,7625,640,0,9855,8,8,98
io8_l1p1n1_l3n1p4_l5p1_d1d2,8.847,192,98,13638,15691,216,21,44,21,19x32,1x32,112.346,10095,9455,640,0,9664,64,64,98
io8_l1p1n1_l3n1p8_l5p1,8.847,24,98,13710,11004,227,14,43,14,19x32,1x32,77.073,8442,7802,640,0,9718,8,8,98
io8_l1p1n1_l3n1p8_l5p1_d1d2,8.847,192,98,13716,15835,228,14,44,14,19x32,1x32,111.346,10153,9513,640,0,9862,64,64,98
io8_l1p1n1_l3p1n1_l5p1,9.148,16,20,7525,7102,392,20,14,20,19x32,1x32,37.286,4333,3693,640,0,5267,0,16,20
io8_l1p1n1_l3p1n1_l5p1_d1d2,8.858,256,98,14834,20648,393,20,41,20,19x32,1x32,127.483,12327,11687,640,0,10876,128,0,98
io8_l1p1n1_l3p2n1_l5p1,9.825,24,98,15381,12523,584,29,40,29,19x32,1x32,104.865,10343,9703,640,0,10871,8,8,98
io8_l1p1n1_l3p2n1_l5p1_d1d2,9.821,192,50,16533,19282,585,21,25,21,19x32,1x32,92.79,11624,10984,640,0,12855,64,64,50
io8_l1p1n1_l3p4n1_l5p1,9.617,24,74,12779,11761,968,51,32,51,19x32,1x32,85.894,9213,8573,640,0,9400,8,8,74
io8_l1p1n1_l3p4n1_l5p1_d1d2,9.962,208,98,17849,20788,969,27,41,27,19x32,1x32,136.54,13729,13089,640,0,12882,80,48,98
io8_l1p1n1_l3p8n1_l5p1,9.274,32,128,62401,33805,1736,76,55,76,19x32,1x32,159.513,32458,27079,640,4739,48235,16,0,128
io8_l1p1n1_l3p8n1_l5p1_d1d2,8.858,272,1024,153864,118956,1737,20,392,20,19x32,1x32,854.756,112408,90514,512,21382,110817,136,0,1024
io8_l1p2n1_l3n1n1_l5p2,9.504,24,100,15196,12550,398,24,43,24,19x32,1x32,79.714,10188,9548,640,0,10832,8,8,100
io8_l1p2n1_l3n1n1_l5p2_d1d2,9.78,128,7,12685,12949,399,16,13,16,19x32,1x32,57.097,7417,6777,640,0,9601,0,128,7
io8_l1p2n1_l3n1n2_l5p2,9.527,24,100,15311,12654,401,25,43,25,19x32,1x32,78.454,10698,10058,640,0,10673,8,8,100
io8_l1p2n1_l3n1n2_l5p2_d1d2,9.803,128,7,13000,13802,402,17,13,17,19x32,1x32,56.993,7207,6567,640,0,9880,0,128,7
io8_l1p2n1_l3n1n4_l5p2,9.504,24,100,15391,12818,407,31,43,31,19x32,1x32,82.11,10084,9444,640,0,10605,8,8,100
io8_l1p2n1_l3n1n4_l5p2_d1d2,9.78,128,16,13363,14901,408,23,16,23,19x32,1x32,63.414,7326,6686,640,0,10408,0,128,16
io8_l1p2n1_l3n1n8_l5p2,9.129,24,100,15423,12623,419,24,43,24,19x32,1x32,81.675,10279,9639,640,0,10372,8,8,100
io8_l1p2n1_l3n1n8_l5p2_d1d2,9.825,128,22,13739,14078,420,16,18,16,19x32,1x32,66.476,7650,7010,640,0,10549,0,128,22
io8_l1p2n1_l3n1p1_l5p2,9.504,24,100,15216,12681,399,24,44,24,19x32,1x32,85.522,10386,9746,640,0,10437,8,8,100
io8_l1p2n1_l3n1p1_l5p2_d1d2,9.78,128,7,12743,13086,400,16,14,16,19x32,1x32,60.386,6930,6290,640,0,9780,0,128,7
io8_l1p2n1_l3n1p2_l5p2,9.527,24,100,15385,12786,402,25,44,25,19x32,1x32,83.935,10558,9918,640,0,10781,8,8,100
io8_l1p2n1_l3n1p2_l5p2_d1d2,9.803,128,7,12875,13940,403,17,14,17,19x32,1x32,59.483,7549,6909,640,0,9934,0,128,7
io8_l1p2n1_l3n1p4_l5p2,9.129,24,100,15421,12961,408,31,44,31,19x32,1x32,79.992,10456,9816,640,0,10916,8,8,100
io8_l1p2n1_l3n1p4_l5p2_d1d2,9.405,128,7,13007,14565,409,23,14,23,19x32,1x32,57.962,7580,6940,640,0,10075,0,128,7
io8_l1p2n1_l3n1p8_l5p2,9.148,24,100,15491,12743,420,24,44,24,19x32,1x32,79.105,10726,10086,640,0,10464,8,8,100
io8_l1p2n1_l3n1p8_l5p2_d1d2,9.423,128,7,13085,13414,421,16,14,16,19x32,1x32,55.382,7272,6632,640,0,10198,0,128,7
io8_l1p2n1_l3p1n1_l5p2,9.825,24,100,15675,12820,585,30,41,30,19x32,1x32,81.43,10627,9987,640,0,10965,8,8,100
io8_l1p2n1_l3p1n1_l5p2_d1d2,9.985,128,16,13655,15654,586,22,14,22,19x32,1x32,65.541,8022,7382,640,0,10399,0,128,16
io8_l1p2n1_l3p2n1_l5p2,9.611,16,19,9596,8058,777,39,14,39,19x32,1x32,39.084,5034,4378,656,0,6081,0,16,19
io8_l1p2n1_l3p2n1_l5p2_d1d2,9.618,128,7,19386,18181,778,23,11,23,19x32,1x32,59.211,9533,8893,640,0,14888,0,128,7
io8_l1p2n1_l3p4n1_l5p2,9.598,24,76,14048,12452,1161,61,33,61,19x32,1x32,87.278,9348,8708,640,0,9833,8,8,76
io8_l1p2n1_l3p4n1_l5p2_d1d2,9.981,144,52,19293,19538,1162,29,26,29,19x32,1x32,96.178,11675,11035,640,0,14274,14,112,52
io8_l1p2n1_l3p8n1_l5p2,9.274,32,128,63492,35350,1929,86,55,86,19x32,1x32,159.908,34604,29225,640,4739,48858,16,0,128
io8_l1p2n1_l3p8n1_l5p2_d1d2,9.803,208,1024,159401,120221,1930,22,392,22,19x32,1x32,854.117,110691,88797,512,21382,113987,72,64,1024
io8_l1p4n1_l3n1n1_l5p4,9.981,24,56,11697,11246,784,52,29,52,19x32,1x32,58.977,8445,7805,640,0,9076,8,8,56
io8_l1p4n1_l3n1n1_l5p4_d1d2,9.565,144,104,17528,17954,785,28,46,28,19x32,1x32,108.558,12756,12116,640,0,12215,16,112,104
io8_l1p4n1_l3n1n2_l5p4,9.992,24,56,11812,11350,787,53,29,53,19x32,1x32,58.242,8701,8061,640,0,9152,8,8,56
io8_l1p4n1_l3n1n2_l5p4_d1d2,9.959,144,104,17811,18803,788,29,46,29,19x32,1x32,107.122,13062,12422,640,0,12339,14,112,104
io8_l1p4n1_l3n1n4_l5p4,10.024,24,56,11892,11516,793,59,29,59,19x32,1x32,62.89,8941,8301,640,0,9290,8,8,56
io8_l1p4n1_l3n1n4_l5p4_d1d2,9.565,144,104,17726,19426,794,35,46,35,19x32,1x32,109.922,12537,11897,640,0,12339,16,112,104
io8_l1p4n1_l3n1n8_l5p4,10.027,24,56,11919,11321,805,52,29,52,19x32,1x32,63.038,8656,8016,640,0,8862,8,8,56
io8_l1p4n1_l3n1n8_l5p4_d1d2,9.981,144,104,17750,18283,806,28,46,28,19x32,1x32,110.771,12867,12227,640,0,12481,16,112,104
io8_l1p4n1_l3n1p1_l5p4,9.565,24,56,11717,11377,785,52,30,52,19x32,1x32,65.667,8543,7903,640,0,9112,8,8,56
io8_l1p4n1_l3n1p1_l5p4_d1d2,9.565,144,104,17554,18085,786,28,47,28,19x32,1x32,119.98,12838,12198,640,0,12179,16,112,104
io8_l1p4n1_l3n1p2_l5p4,10.024,24,56,11881,11482,788,53,30,53,19x32,1x32,64.363,8965,8325,640,0,9362,8,8,56
io8_l1p4n1_l3n1p2_l5p4_d1d2,9.959,144,104,17686,18935,789,29,47,29,19x32,1x32,112.367,13221,12581,640,0,12347,14,112,104
io8_l1p4n1_l3n1p4_l5p4,10.027,24,56,11974,11660,794,59,30,59,19x32,1x32,60.1,8586,7946,640,0,9204,8,8,56
io8_l1p4n1_l3n1p4_l5p4_d1d2,10.004,144,104,17754,19554,795,35,47,35,19x32,1x32,109.328,13147,12507,640,0,12482,14,112,104
io8_l1p4n1_l3n1p8_l5p4,9.966,24,56,12056,11446,806,52,30,52,19x32,1x32,62.872,9003,8363,640,0,9246,8,8,56
io8_l1p4n1_l3n1p8_l5p4_d1d2,10.007,144,104,17832,18396,807,28,47,28,19x32,1x32,109.088,13117,12477,640,0,12459,16,112,104
io8_l1p4n1_l3p1n1_l5p4,9.617,24,80,13656,12734,971,58,35,58,19x32,1x32,72.857,9796,9156,640,0,10040,8,8,80
io8_l1p4n1_l3p1n1_l5p4_d1d2,10.023,144,104,17986,20274,972,34,44,34,19x32,1x32,109.403,12740,12100,640,0,12703,14,104,104
io8_l1p4n1_l3p2n1_l5p4,9.992,24,80,14631,13122,1163,67,35,67,19x32,1x32,73.157,9860,9220,640,0,10409,8,8,80
io8_l1p4n1_l3p2n1_l5p4_d1d2,9.981,144,56,19876,20210,1164,35,28,35,19x32,1x32,89.057,11889,11249,640,0,14829,16,112,56
io8_l1p4n1_l3p4n1_l5p4,9.61,16,26,10219,10621,1547,89,17,89,19x32,1x32,46.991,7280,6640,640,0,7714,0,16,26
io8_l1p4n1_l3p4n1_l5p4_d1d2,9.612,128,29,13896,16151,1548,41,19,41,19x32,1x32,71.382,8981,8341,640,0,9799,0,128,29
io8_l1p4n1_l3p8n1_l5p4,10.014,32,128,63529,36351,2315,114,55,114,19x32,1x32,165.74,33754,28375,640,4739,49079,16,0,128
io8_l1p4n1_l3p8n1_l5p4_d1d2,9.959,224,1024,156782,120211,2316,34,392,34,19x32,1x32,853.656,112973,91079,512,21382,112102,88,48,1024
io8_l1p8n1_l3n1n1_l5p8,9.229,24,128,60733,31342,1556,70,57,70,19x32,1x32,132.734,28705,23318,648,4739,46763,8,8,128
io8_l1p8n1_l3n1n1_l5p8_d1d2,8.858,208,1024,152196,112485,1557,14,394,14,19x32,1x32,695.538,109515,87613,520,21382,108999,72,64,1024
io8_l1p8n1_l3n1n2_l5p8,9.251,24,128,60855,31489,1559,71,57,71,19x32,1x32,131.689,29322,23935,648,4739,46934,8,8,128
io8_l1p8n1_l3n1n2_l5p8_d1d2,8.419,208,1024,152479,113371,1560,15,394,15,19x32,1x32,694.598,107820,85918,520,21382,109089,72,64,1024
io8_l1p8n1_l3n1n4_l5p8,9.229,24,128,60935,31652,1565,77,57,77,19x32,1x32,139.677,29373,23986,648,4739,47082,8,8,128
io8_l1p8n1_l3n1n4_l5p8_d1d2,8.858,208,1024,152394,114038,1566,21,394,21,19x32,1x32,705.338,109617,87715,520,21382,109320,72,64,1024
io8_l1p8n1_l3n1n8_l5p8,9.229,24,128,60962,31511,1577,70,57,70,19x32,1x32,143.445,29835,24448,648,4739,46877,8,8,128
io8_l1p8n1_l3n1n8_l5p8_d1d2,8.858,208,1024,152418,113004,1578,14,394,14,19x32,1x32,710.68,107896,85994,520,21382,109406,72,64,1024
io8_l1p8n1_l3n1p1_l5p8,9.229,24,128,60760,31433,1557,70,58,70,19x32,1x32,147.824,29521,24134,648,4739,46824,8,8,128
io8_l1p8n1_l3n1p1_l5p8_d1d2,8.858,208,1024,152222,112592,1558,14,395,14,19x32,1x32,719.329,107582,85680,520,21382,109079,72,64,1024
io8_l1p8n1_l3n1p2_l5p8,9.251,24,128,60924,31569,1560,71,58,71,19x32,1x32,146.096,29006,23619,648,4739,46999,8,8,128
io8_l1p8n1_l3n1p2_l5p8_d1d2,8.419,208,1024,152354,113466,1561,15,395,15,19x32,1x32,720.206,110211,88309,520,21382,109223,72,64,1024
io8_l1p8n1_l3n1p4_l5p8,8.847,24,128,60960,31752,1566,77,58,77,19x32,1x32,141.635,29530,24143,648,4739,47015,8,8,128
io8_l1p8n1_l3n1p4_l5p8_d1d2,8.835,208,1024,152422,114111,1567,21,395,21,19x32,1x32,711.109,109932,88030,520,21382,109244,72,64,1024
io8_l1p8n1_l3n1p8_l5p8,8.858,24,128,60971,31656,1578,70,58,70,19x32,1x32,142.328,29893,24514,640,4739,46817,8,8,128
io8_l1p8n1_l3n1p8_l5p8_d1d2,9.229,208,1024,152500,113055,1579,14,395,14,19x32,1x32,713.184,110065,88163,520,21382,109328,72,64,1024
io8_l1p8n1_l3p1n1_l5p8,9.274,32,128,61927,33920,1743,76,55,76,19x32,1x32,159.216,32632,27245,648,4739,48597,16,0,128
io8_l1p8n1_l3p1n1_l5p8_d1d2,8.858,272,1024,153393,118818,1744,20,392,20,19x32,1x32,730.587,112686,90784,520,21382,110982,136,0,1024
io8_l1p8n1_l3p2n1_l5p8,9.274,32,128,62959,35411,1935,85,55,85,19x32,1x32,162.252,33928,28533,656,4739,48789,16,0,128
io8_l1p8n1_l3p2n1_l5p8_d1d2,9.803,208,1024,158868,120384,1936,21,392,21,19x32,1x32,696.724,111430,89536,512,21382,114238,72,64,1024
io8_l1p8n1_l3p4n1_l5p8,9.576,32,128,62867,36169,2319,107,55,107,19x32,1x32,163.84,34559,29180,640,4739,49212,16,0,128
io8_l1p8n1_l3p4n1_l5p8_d1d2,9.959,224,1024,156120,120117,2320,27,392,27,19x32,1x32,724.373,113703,91809,512,21382,112441,88,48,1024
io8_l1p8n1_l3p8n1_l5p8,8.905,32,128,64877,37255,3087,132,55,132,19x32,1x32,346.107,43856,33738,640,9478,64404,16,0,128
io8_l1p8n1_l3p8n1_l5p8_d1d2,8.419,288,1024,161194,123764,3088,20,392,20,19x32,1x32,1145.058,148647,105499,384,42764,134001,144,0,1024
