prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l1n1p2_l3p1n1_d1d2,8.759,144,40,8917,11103,142,14,26,14,9x32,1x32,97.43,8778,8266,512,0,8142,72,0,40
io8_l1n1p2_l3p2n1,8.778,32,80,12599,10464,269,23,41,23,9x32,1x32,101.148,9491,8979,512,0,10214,16,0,80
io8_l1n1p2_l3p2n1_d1d2,8.759,144,126,21670,21769,270,15,60,15,9x32,1x32,178.211,16705,16193,512,0,19081,72,0,126
io8_l1n1p2_l3p4n1,8.759,32,112,21112,15979,525,45,57,45,9x32,1x32,131.505,16548,16036,512,0,18306,16,0,112
io8_l1n1p2_l3p4n1_d1d2,8.759,144,126,25389,23408,526,21,60,21,9x32,1x32,189.681,22299,21787,512,0,22054,72,0,126
io8_l1n1p2_l3p8n1,9.383,32,112,23832,18290,1037,70,57,70,9x32,1x32,134.152,19941,19429,512,0,20946,16,0,112
io8_l1n1p2_l3p8n1_d1d2,9.402,144,126,36729,23277,1038,14,60,14,9x32,1x32,213.656,29137,28625,512,0,33882,72,0,126
io8_l1n1p4_l3n1n1,8.815,8,5,3123,2681,21,14,13,14,9x32,1x32,21.439,2266,1498,768,0,2232,0,8,5
io8_l1n1p4_l3n1n1_d1d2,8.815,64,5,3123,3902,22,14,14,14,9x32,1x32,39.6,3582,2814,768,0,3241,0,64,5
io8_l1n1p4_l3n1n2,8.834,8,5,3291,2733,23,15,13,15,9x32,1x32,21.643,2332,1564,768,0,2625,0,8,5
io8_l1n1p4_l3n1n2_d1d2,8.834,64,5,3606,5850,24,15,14,15,9x32,1x32,35.78,3657,2889,768,0,3312,0,64,5
io8_l1n1p4_l3n1n4,8.172,8,5,3291,3012,27,21,13,21,9x32,1x32,21.239,2397,1629,768,0,2588,0,8,5
io8_l1n1p4_l3n1n4_d1d2,8.172,64,5,3440,6589,28,21,14,21,9x32,1x32,33.643,3778,3010,768,0,3283,0,64,5
io8_l1n1p4_l3n1n8,8.815,8,40,6049,5080,35,14,27,14,9x32,1x32,54.712,4326,3558,768,0,4413,0,8,40
io8_l1n1p4_l3n1n8_d1d2,8.815,64,40,6052,6629,36,14,28,14,9x32,1x32,70.811,5688,4920,768,0,5060,0,64,40
io8_l1n1p4_l3n1p1,8.815,8,5,2894,2748,22,14,14,14,9x32,1x32,23.924,2352,1584,768,0,1997,0,8,5
io8_l1n1p4_l3n1p1_d1d2,8.815,64,5,2890,3969,23,14,15,14,9x32,1x32,47.041,3649,2881,768,0,2994,0,64,5
io8_l1n1p4_l3n1p2,8.834,8,5,2950,2761,24,15,14,15,9x32,1x32,25.178,2473,1705,768,0,2060,0,8,5
io8_l1n1p4_l3n1p2_d1d2,8.834,64,5,2917,5876,25,15,15,15,9x32,1x32,47.452,4093,3325,768,0,3262,0,64,5
io8_l1n1p4_l3n1p4,8.172,8,5,2994,2981,28,21,14,21,9x32,1x32,25.266,2549,1781,768,0,2325,0,8,5
io8_l1n1p4_l3n1p4_d1d2,8.172,64,5,3000,6558,29,21,15,21,9x32,1x32,46.769,4015,3247,768,0,3233,0,64,5
io8_l1n1p4_l3n1p8,8.815,24,40,5918,5380,36,14,28,14,9x32,1x32,56.539,4341,3825,512,4,3790,8,8,40
io8_l1n1p4_l3n1p8_d1d2,8.815,80,40,5917,6929,37,14,29,14,9x32,1x32,74.821,5493,4977,512,4,4557,8,64,40
io8_l1n1p4_l3p1n1,8.797,32,40,9018,6865,145,20,25,20,9x32,1x32,63.434,6802,6290,512,0,7539,16,0,40
io8_l1n1p4_l3p1n1_d1d2,8.797,144,40,9017,11356,146,20,26,20,9x32,1x32,87.839,8747,8235,512,0,8063,72,0,40
io8_l1n1p4_l3p2n1,8.815,32,80,12667,10725,273,29,41,29,9x32,1x32,99.247,9674,9162,512,0,10489,16,0,80
io8_l1n1p4_l3p2n1_d1d2,8.797,144,126,21770,22482,274,21,60,21,9x32,1x32,176.295,17261,16749,512,0,18703,72,0,126
io8_l1n1p4_l3p4n1,9.365,32,112,21180,16238,529,51,57,51,9x32,1x32,130.69,16630,16118,512,0,18341,16,0,112
io8_l1n1p4_l3p4n1_d1d2,9.346,144,126,25489,24119,530,27,60,27,9x32,1x32,186.926,22249,21737,512,0,22792,72,0,126
io8_l1n1p4_l3p8n1,9.421,32,112,23900,18562,1041,76,57,76,9x32,1x32,135.837,20033,19521,512,0,21003,16,0,112
io8_l1n1p4_l3p8n1_d1d2,9.44,144,126,36829,24006,1042,20,60,20,9x32,1x32,201.554,28941,28429,512,0,33757,72,0,126
io8_l1n1p8_l3n1n1,8.172,8,5,3486,2485,29,7,13,7,9x32,1x32,22.247,2306,1538,768,0,2602,0,8,5
io8_l1n1p8_l3n1n1_d1d2,8.172,64,5,3489,3998,30,7,14,7,9x32,1x32,40.485,3475,2707,768,0,3326,0,64,5
io8_l1n1p8_l3n1n2,8.759,8,5,3656,2559,31,8,13,8,9x32,1x32,21.151,2369,1601,768,0,2868,0,8,5
io8_l1n1p8_l3n1n2_d1d2,8.759,64,5,3972,6888,32,8,14,8,9x32,1x32,34.291,3540,2772,768,0,3396,0,64,5
io8_l1n1p8_l3n1n4,8.797,8,5,3654,2814,35,14,13,14,9x32,1x32,22.267,2477,1709,768,0,2823,0,8,5
io8_l1n1p8_l3n1n4_d1d2,8.797,64,5,3806,7611,36,14,14,14,9x32,1x32,33.999,3697,2929,768,0,3360,0,64,5
io8_l1n1p8_l3n1n8,8.172,8,40,6156,4881,43,7,27,7,9x32,1x32,53.981,4355,3587,768,0,4148,0,8,40
io8_l1n1p8_l3n1n8_d1d2,8.172,64,40,6418,6725,44,7,28,7,9x32,1x32,68.647,5581,4813,768,0,5185,0,64,40
io8_l1n1p8_l3n1p1,8.172,8,5,3257,2552,30,7,14,7,9x32,1x32,24.132,2300,1532,768,0,2369,0,8,5
io8_l1n1p8_l3n1p1_d1d2,8.172,64,5,3256,4065,31,7,15,7,9x32,1x32,46.687,3548,2780,768,0,3079,0,64,5
io8_l1n1p8_l3n1p2,8.759,8,5,3313,2563,32,8,14,8,9x32,1x32,25.468,2437,1669,768,0,2432,0,8,5
io8_l1n1p8_l3n1p2_d1d2,8.759,64,5,3283,6898,33,8,15,8,9x32,1x32,43.484,3973,3205,768,0,3353,0,64,5
io8_l1n1p8_l3n1p4,8.797,8,5,3357,2783,36,14,14,14,9x32,1x32,26.713,2551,1783,768,0,2566,0,8,5
io8_l1n1p8_l3n1p4_d1d2,8.797,64,5,3366,7580,37,14,15,14,9x32,1x32,43.343,3940,3172,768,0,3218,0,64,5
io8_l1n1p8_l3n1p8,8.172,24,40,6025,5181,44,7,28,7,9x32,1x32,59.293,4389,3874,512,3,3650,8,8,40
io8_l1n1p8_l3n1p8_d1d2,8.172,80,40,6283,7025,45,7,29,7,9x32,1x32,73.505,5382,4866,512,4,4676,8,64,40
io8_l1n1p8_l3p1n1,8.759,32,40,9125,6664,153,13,25,13,9x32,1x32,66.44,6701,6189,512,0,7651,16,0,40
io8_l1n1p8_l3p1n1_d1d2,8.759,144,40,9383,11450,154,13,26,13,9x32,1x32,83.477,8565,8053,512,0,8181,72,0,40
io8_l1n1p8_l3p2n1,8.759,32,80,12774,10519,281,22,41,22,9x32,1x32,101.815,9605,9093,512,0,11015,16,0,80
io8_l1n1p8_l3p2n1_d1d2,8.759,144,126,22136,21409,282,14,60,14,9x32,1x32,172.103,17217,16705,512,0,18694,72,0,126
io8_l1n1p8_l3p4n1,9.429,32,112,21191,16040,537,44,57,44,9x32,1x32,127.838,16484,15972,512,0,18353,16,0,112
io8_l1n1p8_l3p4n1_d1d2,9.421,144,126,25759,23099,538,20,60,20,9x32,1x32,183.205,21205,20693,512,0,24047,72,0,126
io8_l1n1p8_l3p8n1,8.815,32,112,23911,18366,1049,69,57,69,9x32,1x32,138.046,19694,19182,512,0,21450,16,0,112
io8_l1n1p8_l3p8n1_d1d2,9.383,144,126,37099,22957,1050,13,60,13,9x32,1x32,198.604,28910,28398,512,0,33967,72,0,126
io8_l1p1n1_l3n1n1,8.85,16,50,7928,6485,138,13,25,13,9x32,1x32,80.734,4304,3528,776,0,6087,8,0,50
io8_l1p1n1_l3n1n1_d1d2,8.85,128,50,8956,11139,139,13,26,13,9x32,1x32,97.802,6970,6194,776,0,7835,64,0,50
io8_l1p1n1_l3n1n2,9.437,16,50,8098,6618,140,14,25,14,9x32,1x32,79.026,4617,3841,776,0,6637,8,0,50
io8_l1p1n1_l3n1n2_d1d2,9.437,128,50,9439,15872,141,14,26,14,9x32,1x32,92.496,6923,6147,776,0,7896,64,0,50
io8_l1p1n1_l3n1n4,9.474,16,50,8096,6807,144,20,25,20,9x32,1x32,80.054,4473,3697,776,0,6307,8,0,50
io8_l1p1n1_l3n1n4_d1d2,9.474,128,50,9274,16600,145,20,26,20,9x32,1x32,92.778,7156,6388,768,0,7862,64,0,50
io8_l1p1n1_l3n1n8,8.85,16,64,9478,8003,152,13,32,13,9x32,1x32,92.175,6066,5290,776,0,7675,8,0,64
io8_l1p1n1_l3n1n8_d1d2,8.85,128,64,10765,12970,153,13,33,13,9x32,1x32,112.028,8718,7950,768,0,9216,64,0,64
io8_l1p1n1_l3n1p1,8.85,16,50,7699,6552,139,13,26,13,9x32,1x32,83.605,4362,3586,776,0,5862,8,0,50
io8_l1p1n1_l3n1p1_d1d2,8.85,128,50,8723,11206,140,13,27,13,9x32,1x32,107.549,7083,6307,776,0,7598,64,0,50
io8_l1p1n1_l3n1p2,9.437,16,50,7787,6642,141,14,26,14,9x32,1x32,85.041,4755,3979,776,0,6218,8,0,50
io8_l1p1n1_l3n1p2_d1d2,9.437,128,50,8750,15898,142,14,27,14,9x32,1x32,105.672,7553,6777,776,0,7856,64,0,50
io8_l1p1n1_l3n1p4,9.474,16,50,7895,6804,145,20,26,20,9x32,1x32,85.325,4668,3892,776,0,6154,8,0,50
io8_l1p1n1_l3n1p4_d1d2,9.474,128,50,8897,16593,146,20,27,20,9x32,1x32,104.054,7488,6712,776,0,7430,64,0,50
io8_l1p1n1_l3n1p8,8.85,32,64,9347,8303,153,13,33,13,9x32,1x32,94.863,6057,5534,520,3,7172,16,0,64
io8_l1p1n1_l3n1p8_d1d2,8.85,144,64,10630,13270,154,13,34,13,9x32,1x32,115.044,8427,7912,512,3,8446,72,0,64
io8_l1p1n1_l3p1n1,8.858,32,64,12287,9737,262,19,30,19,9x32,1x32,97.89,8678,8166,512,0,10766,16,0,64
io8_l1p1n1_l3p1n1_d1d2,8.858,144,64,14082,16826,263,19,31,19,9x32,1x32,125.471,12829,12317,512,0,12539,72,0,64
io8_l1p1n1_l3p2n1,8.858,32,80,14656,12410,390,28,38,28,9x32,1x32,110.601,10917,10405,512,0,13033,16,0,80
io8_l1p1n1_l3p2n1_d1d2,8.858,144,126,24787,25655,391,20,57,20,9x32,1x32,189.387,21128,20616,512,0,21975,72,0,126
io8_l1p1n1_l3p4n1,9.528,32,112,23168,17984,646,50,54,50,9x32,1x32,142.642,18571,18059,512,0,21149,16,0,112
io8_l1p1n1_l3p4n1_d1d2,9.52,144,126,28442,27043,647,26,57,26,9x32,1x32,192.404,24541,24029,512,0,25633,72,0,126
io8_l1p1n1_l3p8n1,8.882,32,112,25889,20290,1158,75,54,75,9x32,1x32,145.798,22261,21749,512,0,23694,16,0,112
io8_l1p1n1_l3p8n1_d1d2,9.461,144,126,39846,26859,1159,19,57,19,9x32,1x32,205.2,32487,31975,512,0,37167,72,0,126
io8_l1p2n1_l3n1n1,8.913,16,50,11003,8699,266,22,25,22,9x32,1x32,85.699,6987,6219,768,0,9418,8,0,50
io8_l1p2n1_l3n1n1_d1d2,8.913,64,5,11343,11186,267,14,11,14,9x32,1x32,41.482,6374,5606,768,0,9644,0,64,5
io8_l1p2n1_l3n1n2,8.646,16,50,11173,8717,268,23,25,23,9x32,1x32,85.42,7194,6426,768,0,9519,8,0,50
io8_l1p2n1_l3n1n2_d1d2,8.635,64,5,11826,11941,269,15,11,15,9x32,1x32,38.632,6742,5974,768,0,9706,0,64,5
io8_l1p2n1_l3n1n4,8.884,16,50,11171,8929,272,29,25,29,9x32,1x32,86.765,7170,6402,768,0,9447,8,0,50
io8_l1p2n1_l3n1n4_d1d2,8.884,64,5,11660,12615,273,21,11,21,9x32,1x32,37.461,7133,6365,768,0,9673,0,64,5
io8_l1p2n1_l3n1n8,8.627,16,64,12553,10182,280,22,32,22,9x32,1x32,97.355,8611,7843,768,0,10545,8,0,64
io8_l1p2n1_l3n1n8_d1d2,8.048,64,40,14272,13917,281,14,25,14,9x32,1x32,65.323,8503,7735,768,0,11280,0,64,40
io8_l1p2n1_l3n1p1,8.913,16,50,10774,8786,267,22,26,22,9x32,1x32,93.34,7062,6286,776,0,9192,8,0,50
io8_l1p2n1_l3n1p1_d1d2,8.913,64,5,11110,11273,268,14,12,14,9x32,1x32,48.449,6510,5742,768,0,9397,0,64,5
io8_l1p2n1_l3n1p2,9.43,16,50,10830,8797,269,23,26,23,9x32,1x32,92.433,7272,6504,768,0,9234,8,0,50
io8_l1p2n1_l3n1p2_d1d2,9.43,64,5,11169,12034,270,15,12,15,9x32,1x32,46.348,6954,6186,768,0,9690,0,64,5
io8_l1p2n1_l3n1p4,8.884,16,50,10874,9014,273,29,26,29,9x32,1x32,91.754,7171,6403,768,0,9176,8,0,50
io8_l1p2n1_l3n1p4_d1d2,8.884,64,5,11316,12727,274,21,12,21,9x32,1x32,44.385,7206,6438,768,0,9757,0,64,5
io8_l1p2n1_l3n1p8,8.627,32,64,12422,10514,281,22,33,22,9x32,1x32,98.555,8428,7912,512,4,9531,16,0,64
io8_l1p2n1_l3n1p8_d1d2,8.048,80,40,14137,14249,282,14,26,14,9x32,1x32,65.837,8257,7742,512,3,10952,8,64,40
io8_l1p2n1_l3p1n1,8.617,32,64,14082,11762,390,28,30,28,9x32,1x32,106.314,10968,10444,524,0,12366,16,0,64
io8_l1p2n1_l3p1n1_d1d2,8.067,144,40,17333,18163,391,20,23,20,9x32,1x32,77.662,12137,11625,512,0,14597,72,0,40
io8_l1p2n1_l3p2n1,8.617,32,80,15683,14220,518,37,38,37,9x32,1x32,121.71,12602,12090,512,0,13283,16,0,80
io8_l1p2n1_l3p2n1_d1d2,8.691,144,126,30086,28117,519,21,57,21,9x32,1x32,160.842,20513,20001,512,0,25419,68,0,126
io8_l1p2n1_l3p4n1,8.625,32,112,24196,19557,774,59,54,59,9x32,1x32,141.768,20324,19812,512,0,21321,16,0,112
io8_l1p2n1_l3p4n1_d1d2,8.654,144,126,33805,29727,775,27,57,27,9x32,1x32,175.569,24391,23879,512,0,29055,72,0,126
io8_l1p2n1_l3p8n1,8.64,32,112,26916,21719,1286,84,54,84,9x32,1x32,143.602,23550,23038,512,0,24072,16,0,112
io8_l1p2n1_l3p8n1_d1d2,8.711,144,126,45145,31431,1287,20,57,20,9x32,1x32,200.611,36525,36013,512,0,40562,72,0,126
io8_l1p4n1_l3n1n1,9.224,8,26,7347,7666,522,44,17,44,9x32,1x32,55.529,5522,4754,768,0,6381,0,8,26
io8_l1p4n1_l3n1n1_d1d2,9.224,80,50,12701,12818,523,20,26,20,9x32,1x32,106.546,9057,8289,768,0,12773,16,48,50
io8_l1p4n1_l3n1n2,9.158,8,26,7513,7681,524,45,17,45,9x32,1x32,54.069,5626,4858,768,0,6461,0,8,26
io8_l1p4n1_l3n1n2_d1d2,9.158,80,50,13184,13570,525,21,26,21,9x32,1x32,100.245,9146,8378,768,0,10124,16,48,50
io8_l1p4n1_l3n1n4,9.195,8,26,7511,7891,528,51,17,51,9x32,1x32,54.475,5694,4926,768,0,6283,0,8,26
io8_l1p4n1_l3n1n4_d1d2,9.195,80,50,13018,14242,529,27,26,27,9x32,1x32,97.597,9338,8570,768,0,10474,16,48,50
io8_l1p4n1_l3n1n8,8.571,8,40,8893,9128,536,44,24,44,9x32,1x32,66.817,7167,6399,768,0,7256,0,8,40
io8_l1p4n1_l3n1n8_d1d2,8.846,80,64,14510,14674,537,20,33,20,9x32,1x32,112.158,10862,10094,768,0,11818,16,48,64
io8_l1p4n1_l3n1p1,9.224,8,26,7114,7753,523,44,18,44,9x32,1x32,60.448,5679,4911,768,0,6066,0,8,26
io8_l1p4n1_l3n1p1_d1d2,9.224,80,50,12468,12905,524,20,27,20,9x32,1x32,112.368,9147,8379,768,0,9813,16,48,50
io8_l1p4n1_l3n1p2,9.741,8,26,7202,7764,525,45,18,45,9x32,1x32,60.358,5670,4902,768,0,6196,0,8,26
io8_l1p4n1_l3n1p2_d1d2,9.741,80,50,12495,13648,526,21,27,21,9x32,1x32,109.765,9382,8614,768,0,9878,16,48,50
io8_l1p4n1_l3n1p4,9.195,8,26,7310,7985,529,51,18,51,9x32,1x32,61.267,5793,5025,768,0,6194,0,8,26
io8_l1p4n1_l3n1p4_d1d2,9.195,80,50,12578,14327,530,27,27,27,9x32,1x32,112.257,9568,8800,768,0,9875,16,48,50
io8_l1p4n1_l3n1p8,8.571,24,40,8762,9460,537,44,25,44,9x32,1x32,65.76,6928,6413,512,3,6762,8,8,40
io8_l1p4n1_l3n1p8_d1d2,8.846,96,64,14375,15006,538,20,34,20,9x32,1x32,115.831,10788,10273,512,3,11286,24,48,64
io8_l1p4n1_l3p1n1,8.59,32,64,13238,12123,646,50,30,50,9x32,1x32,104.962,10516,9988,528,0,12219,16,0,64
io8_l1p4n1_l3p1n1_d1d2,8.847,144,64,17315,19052,647,26,31,26,9x32,1x32,125.806,15440,14928,512,0,15207,72,0,64
io8_l1p4n1_l3p2n1,8.866,32,80,15590,14757,774,59,38,59,9x32,1x32,116.858,12634,12122,512,0,13899,16,0,80
io8_l1p4n1_l3p2n1_d1d2,8.59,144,126,27508,27196,775,27,57,27,9x32,1x32,193.737,23152,22640,512,0,24728,72,0,126
io8_l1p4n1_l3p4n1,9.26,32,112,24103,20104,1030,81,54,81,9x32,1x32,150.793,20117,19605,512,0,22269,16,0,112
io8_l1p4n1_l3p4n1_d1d2,9.252,144,126,31227,28763,1031,33,57,33,9x32,1x32,194.877,27657,27145,512,0,27729,72,0,126
io8_l1p4n1_l3p8n1,8.924,32,112,26823,22489,1542,106,54,106,9x32,1x32,149.52,23683,23171,512,0,24586,16,0,112
io8_l1p4n1_l3p8n1_d1d2,9.216,144,126,42567,28495,1543,26,57,26,9x32,1x32,200.241,33898,33386,512,0,39469,72,0,126
io8_l1p8n1_l3n1n1,8.797,16,80,55981,26957,1034,69,40,69,9x32,1x32,135.395,23215,17708,768,4739,43660,8,0,80
io8_l1p8n1_l3n1n1_d1d2,8.815,128,640,123123,89158,1035,13,265,13,9x32,1x32,777.798,85874,63724,768,21382,95463,64,0,640
io8_l1p8n1_l3n1n2,8.518,16,80,56151,27031,1036,70,40,70,9x32,1x32,128.342,23793,18286,768,4739,43836,8,0,80
io8_l1p8n1_l3n1n2_d1d2,7.969,128,640,123606,89946,1037,14,265,14,9x32,1x32,768.395,85752,63602,768,21382,95529,64,0,640
io8_l1p8n1_l3n1n4,8.768,16,80,56149,27286,1040,76,40,76,9x32,1x32,137.904,23701,18194,768,4739,43896,8,0,80
io8_l1p8n1_l3n1n4_d1d2,7.519,128,640,123440,90669,1041,20,265,20,9x32,1x32,776.219,85852,63702,768,21382,95547,64,0,640
io8_l1p8n1_l3n1n8,7.931,16,80,55942,26935,1048,69,40,69,9x32,1x32,211.315,24456,18949,768,4739,44362,8,0,80
io8_l1p8n1_l3n1n8_d1d2,7.95,128,640,123343,89568,1049,13,265,13,9x32,1x32,854.014,86389,64239,768,21382,95796,64,0,640
io8_l1p8n1_l3n1p1,8.797,16,80,56008,27024,1035,69,41,69,9x32,1x32,146.533,23814,18307,768,4739,43729,8,0,80
io8_l1p8n1_l3n1p1_d1d2,8.815,128,640,123146,89225,1036,13,266,13,9x32,1x32,795.25,85700,63550,768,21382,95402,64,0,640
io8_l1p8n1_l3n1p2,9.314,16,80,56064,27035,1037,70,41,70,9x32,1x32,152.469,23470,17963,768,4739,43788,8,0,80
io8_l1p8n1_l3n1p2_d1d2,8.764,128,640,123173,89978,1038,14,266,14,9x32,1x32,817.106,86336,64186,768,21382,95426,64,0,640
io8_l1p8n1_l3n1p4,8.768,16,80,56108,27255,1041,76,41,76,9x32,1x32,170.654,23301,17794,768,4739,43892,8,0,80
io8_l1p8n1_l3n1p4_d1d2,7.519,128,640,123256,90668,1042,20,266,20,9x32,1x32,829.173,86322,64172,768,21382,95514,64,0,640
io8_l1p8n1_l3n1p8,7.931,32,80,56067,27235,1049,69,41,69,9x32,1x32,289.773,24026,18771,512,4743,44137,16,0,80
io8_l1p8n1_l3n1p8_d1d2,7.95,144,640,123464,89868,1050,13,266,13,9x32,1x32,1007.396,87759,65862,512,21385,91448,72,0,640
io8_l1p8n1_l3p1n1,7.95,32,80,57727,28283,1158,75,38,75,9x32,1x32,317.061,26086,20835,512,4739,46501,16,0,80
io8_l1p8n1_l3p1n1_d1d2,7.931,144,640,126148,92753,1159,19,263,19,9x32,1x32,1059.181,90887,68993,512,21382,94775,72,0,640
io8_l1p8n1_l3p2n1,7.95,32,80,55496,28630,1286,84,38,84,9x32,1x32,321.987,26661,21410,512,4739,43669,16,0,80
io8_l1p8n1_l3p2n1_d1d2,7.686,144,640,128901,96086,1287,20,263,20,9x32,1x32,1110.49,93843,71949,512,21382,98182,72,0,640
io8_l1p8n1_l3p4n1,8.375,32,112,59657,33726,1542,106,54,106,9x32,1x32,371.43,32857,27606,512,4739,47460,16,0,112
io8_l1p8n1_l3p4n1_d1d2,8.236,144,640,132044,97543,1543,26,263,26,9x32,1x32,1116.272,100050,78156,512,21382,101278,72,0,640
io8_l1p8n1_l3p8n1,8.356,32,112,59561,36273,2054,131,54,131,9x32,1x32,358.404,36428,31177,512,4739,47376,16,0,112
io8_l1p8n1_l3p8n1_d1d2,8.563,144,640,135000,97002,2055,19,263,19,9x32,1x32,1147.258,104920,83026,512,21382,104382,72,0,640
