prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l1n1p8_l3p1n1_d1d2,8.813,144,40,9383,11194,154,13,26,13,79.86,8273,8017,256,0,7926,72,0,40
io8_l1n1p8_l3p2n1,8.813,32,80,12774,10415,281,22,41,22,78.723,9347,9091,256,0,10398,16,0,80
io8_l1n1p8_l3p2n1_d1d2,8.847,144,126,22136,21189,282,14,60,14,140.808,16929,16673,256,0,18581,72,0,126
io8_l1n1p8_l3p4n1,8.824,32,112,21191,15872,537,44,57,44,104.846,16682,16426,256,0,18467,16,0,112
io8_l1n1p8_l3p4n1_d1d2,9.206,144,126,25762,22879,538,20,60,20,151.179,21454,21198,256,0,22278,72,0,126
io8_l1n1p8_l3p8n1,8.847,32,112,23911,18198,1049,69,57,69,108.141,19284,19028,256,0,21054,16,0,112
io8_l1n1p8_l3p8n1_d1d2,9.24,144,126,37099,22737,1050,13,60,13,166.499,28866,28610,256,0,33835,72,0,126
io8_l1p1n1_l3n1n1,8.881,16,50,7928,6417,138,13,25,13,54.507,4037,3511,526,0,6087,8,0,50
io8_l1p1n1_l3n1n1_d1d2,8.881,128,50,8956,10943,139,13,26,13,84.603,6696,6178,518,0,7848,64,0,50
io8_l1p1n1_l3n1n2,8.881,16,50,8098,6566,140,14,25,14,56.032,4347,3821,526,0,6637,8,0,50
io8_l1p1n1_l3n1n2_d1d2,8.858,128,50,9439,15836,141,14,26,14,80.961,6657,6139,518,0,7927,64,0,50
io8_l1p1n1_l3n1n4,8.881,16,50,8096,6755,144,20,25,20,57.405,4189,3671,518,0,6339,8,0,50
io8_l1p1n1_l3n1n4_d1d2,8.858,128,50,9274,16564,145,20,26,20,81.692,6813,6301,512,0,7473,64,0,50
io8_l1p1n1_l3n1n8,8.419,16,64,9478,7923,152,13,32,13,65.131,5960,5442,518,0,7675,8,0,64
io8_l1p1n1_l3n1n8_d1d2,8.881,128,64,10765,12698,153,13,33,13,94.978,8431,7913,518,0,9108,64,0,64
io8_l1p1n1_l3n1p1,8.881,16,50,7699,6484,139,13,26,13,58.722,4093,3567,526,0,5862,8,0,50
io8_l1p1n1_l3n1p1_d1d2,8.881,128,50,8723,11010,140,13,27,13,90.076,6809,6283,526,0,7592,64,0,50
io8_l1p1n1_l3n1p2,8.881,16,50,7787,6590,141,14,26,14,60.984,4488,3962,526,0,6218,8,0,50
io8_l1p1n1_l3n1p2_d1d2,8.858,128,50,8750,15862,142,14,27,14,90.53,7242,6716,526,0,7858,64,0,50
io8_l1p1n1_l3n1p4,8.881,16,50,7895,6752,145,20,26,20,59.766,4393,3867,526,0,6023,8,0,50
io8_l1p1n1_l3n1p4_d1d2,8.858,128,50,8897,16557,146,20,27,20,88.994,7220,6694,526,0,7433,64,0,50
io8_l1p1n1_l3n1p8,8.419,32,64,9347,8223,153,13,33,13,68.602,6002,5614,384,4,7273,16,0,64
io8_l1p1n1_l3n1p8_d1d2,8.881,144,64,10630,12998,154,13,34,13,97.51,8279,7891,384,4,8449,72,0,64
io8_l1p1n1_l3p1n1,8.881,32,64,12287,9657,262,19,30,19,75.966,8433,8045,388,0,11057,16,0,64
io8_l1p1n1_l3p1n1_d1d2,8.847,144,64,14082,16490,263,19,31,19,105.919,12272,11888,384,0,12539,72,0,64
io8_l1p1n1_l3p2n1,8.858,32,80,14656,12306,390,28,38,28,84.54,10785,10401,384,0,12953,16,0,80
io8_l1p1n1_l3p2n1_d1d2,8.847,144,126,24787,25371,391,20,57,20,150.517,20953,20569,384,0,21963,72,0,126
io8_l1p1n1_l3p4n1,9.251,32,112,23168,17816,646,50,54,50,107.968,18467,18083,384,0,21154,16,0,112
io8_l1p1n1_l3p4n1_d1d2,8.858,144,126,28445,26887,647,26,57,26,160.035,25404,25020,384,0,25652,72,0,126
io8_l1p1n1_l3p8n1,9.251,32,112,25889,20122,1158,75,54,75,114.206,22460,22076,384,0,23683,16,0,112
io8_l1p1n1_l3p8n1_d1d2,9.229,144,126,39846,26575,1159,19,57,19,172.644,32330,31946,384,0,37115,72,0,126
io8_l1p2n1_l3n1n1,9.332,16,50,11003,8639,266,22,25,22,61.813,6865,6347,518,0,8891,8,0,50
io8_l1p2n1_l3n1n1_d1d2,9.092,64,5,11343,11156,267,14,11,14,41.671,6101,5589,512,0,9229,0,64,5
io8_l1p2n1_l3n1n2,9.343,16,50,11173,8673,268,23,25,23,63.401,7128,6612,516,0,9534,8,0,50
io8_l1p2n1_l3n1n2_d1d2,9.486,64,5,11826,11935,269,15,11,15,37.93,6432,5920,512,0,9375,0,64,5
io8_l1p2n1_l3n1n4,8.928,16,50,11171,8885,272,29,25,29,59.959,6855,6343,512,0,9384,8,0,50
io8_l1p2n1_l3n1n4_d1d2,9.508,64,5,11660,12609,273,21,11,21,39.045,6842,6330,512,0,9347,0,64,5
io8_l1p2n1_l3n1n8,9.332,16,64,12553,10110,280,22,32,22,72.861,8460,7948,512,0,10625,8,0,64
io8_l1p2n1_l3n1n8_d1d2,9.092,64,40,14272,13797,281,14,25,14,61.348,8399,7887,512,0,11247,0,64,40
io8_l1p2n1_l3n1p1,9.332,16,50,10774,8726,267,22,26,22,62.674,6781,6269,512,0,8474,8,0,50
io8_l1p2n1_l3n1p1_d1d2,9.092,64,5,11110,11243,268,14,12,14,46.353,6247,5735,512,0,8967,0,64,5
io8_l1p2n1_l3n1p2,9.343,16,50,10830,8753,269,23,26,23,66.973,7015,6503,512,0,8540,8,0,50
io8_l1p2n1_l3n1p2_d1d2,9.486,64,5,11169,12028,270,15,12,15,44.649,6903,6391,512,0,9084,0,64,5
io8_l1p2n1_l3n1p4,8.928,16,50,10874,8970,273,29,26,29,66.645,7011,6499,512,0,8538,8,0,50
io8_l1p2n1_l3n1p4_d1d2,9.508,64,5,11316,12721,274,21,12,21,45.483,6925,6413,512,0,9616,0,64,5
io8_l1p2n1_l3n1p8,9.332,32,64,12422,10442,281,22,33,22,73.572,8373,7985,384,4,9669,16,0,64
io8_l1p2n1_l3n1p8_d1d2,9.092,80,40,14137,14129,282,14,26,14,65.763,8131,7743,384,4,10781,8,64,40
io8_l1p2n1_l3p1n1,9.344,32,64,14082,11690,390,28,30,28,78.276,10911,10521,390,0,11846,16,0,64
io8_l1p2n1_l3p1n1_d1d2,9.111,144,40,17333,17979,391,20,23,20,82.64,11846,11462,384,0,14601,72,0,40
io8_l1p2n1_l3p2n1,9.344,32,80,15683,14124,518,37,38,37,87.344,12463,12079,384,0,13666,16,0,80
io8_l1p2n1_l3p2n1_d1d2,9.52,144,126,30086,27969,519,21,57,21,138.4,20324,19940,384,0,25263,68,0,126
io8_l1p2n1_l3p4n1,9.368,32,112,24196,19397,774,59,54,59,109.775,20199,19815,384,0,21271,16,0,112
io8_l1p2n1_l3p4n1_d1d2,9.504,144,126,33808,29579,775,27,57,27,149.605,24329,23945,384,0,29098,72,0,126
io8_l1p2n1_l3p8n1,9.415,32,112,26916,21559,1286,84,54,84,115.404,23414,23030,384,0,24164,16,0,112
io8_l1p2n1_l3p8n1_d1d2,9.545,144,126,45145,31283,1287,20,57,20,185.39,37693,37309,384,0,40544,72,0,126
io8_l1p4n1_l3n1n1,9.258,8,26,7343,7622,522,44,17,44,41.518,5232,4720,512,0,6281,0,8,26
io8_l1p4n1_l3n1n1_d1d2,9.667,80,50,12701,12758,523,20,26,20,86.313,9092,8580,512,0,11310,16,48,50
io8_l1p4n1_l3n1n2,9.651,8,26,7506,7653,524,45,17,45,40.701,5342,4830,512,0,6593,0,8,26
io8_l1p4n1_l3n1n2_d1d2,9.678,80,50,13184,13534,525,21,26,21,79.154,8875,8363,512,0,10736,16,48,50
io8_l1p4n1_l3n1n4,9.674,8,26,7511,7863,528,51,17,51,40.999,5364,4852,512,0,6356,0,8,26
io8_l1p4n1_l3n1n4_d1d2,9.258,80,50,13018,14206,529,27,26,27,78.218,9076,8564,512,0,10621,16,48,50
io8_l1p4n1_l3n1n8,9.258,8,40,8893,9072,536,44,24,44,50.955,6979,6467,512,0,7391,0,8,40
io8_l1p4n1_l3n1n8_d1d2,9.667,80,64,14510,14538,537,20,33,20,91.747,10717,10197,520,0,11817,16,48,64
io8_l1p4n1_l3n1p1,9.258,8,26,7114,7709,523,44,18,44,47.194,5534,5022,512,0,6593,0,8,26
io8_l1p4n1_l3n1p1_d1d2,9.667,80,50,12468,12845,524,20,27,20,91.387,8978,8456,522,0,12833,16,48,50
io8_l1p4n1_l3n1p2,9.651,8,26,7202,7736,525,45,18,45,46.555,5547,5035,512,0,6391,0,8,26
io8_l1p4n1_l3n1p2_d1d2,9.678,80,50,12495,13612,526,21,27,21,90.661,9446,8934,512,0,10512,16,48,50
io8_l1p4n1_l3n1p4,9.674,8,26,7310,7957,529,51,18,51,45.89,5628,5116,512,0,6296,0,8,26
io8_l1p4n1_l3n1p4_d1d2,9.258,80,50,12578,14291,530,27,27,27,88.998,9273,8761,512,0,10564,16,48,50
io8_l1p4n1_l3n1p8,9.258,24,40,8757,9404,537,44,25,44,52.155,6744,6356,384,4,6892,8,8,40
io8_l1p4n1_l3n1p8_d1d2,9.667,96,64,14375,14870,538,20,34,20,91.867,10595,10207,384,4,11288,24,48,64
io8_l1p4n1_l3p1n1,9.66,32,64,13231,12031,646,50,30,50,81.371,10557,10157,400,0,11691,16,0,64
io8_l1p4n1_l3p1n1_d1d2,9.674,144,64,17315,18724,647,26,31,26,109.923,15250,14866,384,0,14874,72,0,64
io8_l1p4n1_l3p2n1,9.696,32,80,15590,14658,774,59,38,59,88.126,12663,12279,384,0,13917,16,0,80
io8_l1p4n1_l3p2n1_d1d2,9.258,144,126,27508,27048,775,27,57,27,152.464,22685,22301,384,0,24354,72,0,126
io8_l1p4n1_l3p4n1,9.704,32,112,24103,19956,1030,81,54,81,112.565,20156,19772,384,0,21931,16,0,112
io8_l1p4n1_l3p4n1_d1d2,9.696,144,126,31230,28615,1031,33,57,33,162.039,26579,26195,384,0,27338,72,0,126
io8_l1p4n1_l3p8n1,9.775,32,112,26823,22299,1542,106,54,106,118.379,23536,23152,384,0,24645,16,0,112
io8_l1p4n1_l3p8n1_d1d2,9.295,144,126,42567,28347,1543,26,57,26,176.183,33790,33406,384,0,38775,72,0,126
io8_l1p8n1_l3n1n1,8.835,16,80,55981,26837,1034,69,40,69,108.398,22887,17636,512,4739,43658,8,0,80
io8_l1p8n1_l3n1n1_d1d2,8.847,128,640,123123,88366,1035,13,265,13,528.729,87543,65649,512,21382,91273,64,0,640
io8_l1p8n1_l3n1n2,9.229,16,80,56151,26927,1036,70,40,70,110.628,23499,18248,512,4739,43826,8,0,80
io8_l1p8n1_l3n1n2_d1d2,8.858,128,640,123606,89178,1037,14,265,14,523.984,87378,65484,512,21382,91369,64,0,640
io8_l1p8n1_l3n1n4,9.251,16,80,56149,27182,1040,76,40,76,109.165,23383,18132,512,4739,43999,8,0,80
io8_l1p8n1_l3n1n4_d1d2,8.419,128,640,123440,89901,1041,20,265,20,523.453,87527,65633,512,21382,91405,64,0,640
io8_l1p8n1_l3n1n8,8.835,16,80,55942,26831,1048,69,40,69,166.553,24137,18886,512,4739,43861,8,0,80
io8_l1p8n1_l3n1n8_d1d2,8.847,128,640,123343,88728,1049,13,265,13,604.093,87820,65918,520,21382,91711,64,0,640
io8_l1p8n1_l3n1p1,8.835,16,80,56008,26904,1035,69,41,69,118.942,23442,18191,512,4739,43695,8,0,80
io8_l1p8n1_l3n1p1_d1d2,8.847,128,640,123146,88433,1036,13,266,13,551.771,85430,63536,512,21382,91275,64,0,640
io8_l1p8n1_l3n1p2,9.229,16,80,56064,26931,1037,70,41,70,133.395,23206,17955,512,4739,43891,8,0,80
io8_l1p8n1_l3n1p2_d1d2,8.858,128,640,123173,89210,1038,14,266,14,559.073,85995,64101,512,21382,95436,64,0,640
io8_l1p8n1_l3n1p4,9.251,16,80,56108,27151,1041,76,41,76,145.212,23202,17951,512,4739,43976,8,0,80
io8_l1p8n1_l3n1p4_d1d2,8.419,128,640,123256,89900,1042,20,266,20,578.76,85940,64046,512,21382,91377,64,0,640
io8_l1p8n1_l3n1p8,8.835,32,80,56067,27131,1049,69,41,69,227.435,23708,18581,384,4743,43639,16,0,80
io8_l1p8n1_l3n1p8_d1d2,8.847,144,640,123464,89028,1050,13,266,13,712.594,87553,65783,384,21386,91455,72,0,640
io8_l1p8n1_l3p1n1,8.847,32,80,57727,28179,1158,75,38,75,256.468,25881,20758,384,4739,45958,16,0,80
io8_l1p8n1_l3p1n1_d1d2,8.835,144,640,126148,91849,1159,19,263,19,747.715,90659,68893,384,21382,94838,72,0,640
io8_l1p8n1_l3p2n1,8.847,32,80,55496,28534,1286,84,38,84,259.703,26406,21283,384,4739,43675,16,0,80
io8_l1p8n1_l3p2n1_d1d2,8.419,144,640,128901,95318,1287,20,263,20,802.336,93634,71868,384,21382,98113,72,0,640
io8_l1p8n1_l3p4n1,8.858,32,112,59657,33566,1542,106,54,106,300.382,32805,27682,384,4739,47365,16,0,112
io8_l1p8n1_l3p4n1_d1d2,8.858,144,640,132047,96775,1543,26,263,26,806.102,99848,78082,384,21382,101244,72,0,640
io8_l1p8n1_l3p8n1,8.905,32,112,59561,36113,2054,131,54,131,292.649,36120,30997,384,4739,47305,16,0,112
io8_l1p8n1_l3p8n1_d1d2,9.275,144,640,135000,96234,2055,19,263,19,816.574,104489,82715,392,21382,104271,72,0,640
