prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io8_l1n1p8_l3p1n1_d1d2,8.881,144,64,11366,13011,154,13,34,13,99.236,8707,8191,512,4,9134,72,0,64
io8_l1n1p8_l3p2n1,9.332,32,64,13158,10623,281,22,33,22,74.823,8564,8048,512,4,10083,16,0,64
io8_l1n1p8_l3p2n1_d1d2,9.092,80,40,14873,14334,282,14,26,14,66.946,8546,8030,512,4,11466,8,64,40
io8_l1n1p8_l3p4n1,9.258,24,40,9498,9609,537,44,25,44,53.969,6867,6351,512,4,7369,8,8,40
io8_l1n1p8_l3p4n1_d1d2,9.667,96,64,15111,15059,538,20,34,20,94.05,10772,10256,512,4,11805,24,48,64
io8_l1n1p8_l3p8n1,8.835,32,80,56579,27336,1049,69,41,69,223.587,24816,19561,512,4743,44313,16,0,80
io8_l1n1p8_l3p8n1_d1d2,8.847,144,640,123976,89169,1050,13,266,13,727.516,86464,64566,512,21386,91746,72,0,640
io8_l1p1n1_l3n1n1,8.419,32,40,9493,6588,138,13,24,13,50.385,6330,5946,384,0,7819,16,0,40
io8_l1p1n1_l3n1n1_d1d2,8.419,144,40,9489,10971,139,13,25,13,79.978,8412,8028,384,0,7880,72,0,40
io8_l1p1n1_l3n1n2,8.813,32,40,9665,6661,140,14,24,14,49.52,6472,6088,384,0,7922,16,0,40
io8_l1p1n1_l3n1n2_d1d2,8.813,144,40,9839,15860,141,14,25,14,75.78,8378,7994,384,0,7978,72,0,40
io8_l1p1n1_l3n1n4,8.419,32,40,9718,6938,144,20,24,20,54.73,6407,6023,384,0,8115,16,0,40
io8_l1p1n1_l3n1n4_d1d2,8.419,144,40,9714,16605,145,20,25,20,83.116,8419,8035,384,0,8491,72,0,40
io8_l1p1n1_l3n1n8,8.847,32,40,9749,6733,152,13,24,13,54.071,6527,6143,384,0,8129,16,0,40
io8_l1p1n1_l3n1n8_d1d2,8.835,144,40,9998,11396,153,13,25,13,80.89,8639,8255,384,0,8410,72,0,40
io8_l1p1n1_l3n1p1,8.419,32,40,9522,6703,139,13,25,13,56.703,6430,6046,384,0,7828,16,0,40
io8_l1p1n1_l3n1p1_d1d2,8.419,144,40,9521,11086,140,13,26,13,91.868,8472,8088,384,0,7897,72,0,40
io8_l1p1n1_l3n1p2,8.813,32,40,9686,6757,141,14,25,14,55.814,6523,6139,384,0,7996,16,0,40
io8_l1p1n1_l3n1p2_d1d2,8.813,144,40,9653,15964,142,14,26,14,85.91,8380,7996,384,0,8063,72,0,40
io8_l1p1n1_l3n1p4,8.835,32,40,9754,7014,145,20,25,20,53.855,6779,6395,384,0,8036,16,0,40
io8_l1p1n1_l3n1p4_d1d2,8.835,144,40,9753,16681,146,20,26,20,82.202,8655,8271,384,0,8058,72,0,40
io8_l1p1n1_l3n1p8,8.813,32,40,9861,6813,153,13,25,13,53.825,6751,6367,384,0,8161,16,0,40
io8_l1p1n1_l3n1p8_d1d2,8.813,144,40,10119,11463,154,13,26,13,81.632,8945,8553,392,0,8660,72,0,40
io8_l1p1n1_l3p1n1,8.881,32,64,13023,9878,262,19,30,19,78.155,8705,8193,512,0,11411,16,0,64
io8_l1p1n1_l3p1n1_d1d2,8.847,144,64,14562,16623,263,19,31,19,107.159,12036,11524,512,0,12771,72,0,64
io8_l1p1n1_l3p2n1,9.344,32,64,14818,11751,390,28,30,28,80.05,11134,10616,518,0,12390,16,0,64
io8_l1p1n1_l3p2n1_d1d2,9.111,144,40,18069,18504,391,20,23,20,82.647,12008,11496,512,0,15075,72,0,40
io8_l1p1n1_l3p4n1,9.615,32,64,13974,12288,646,50,30,50,80.867,10558,10030,528,0,12368,16,0,64
io8_l1p1n1_l3p4n1_d1d2,9.674,144,64,18307,19622,647,26,31,26,111.891,14672,14160,512,0,15549,72,0,64
io8_l1p1n1_l3p8n1,8.847,32,80,58239,28384,1158,75,38,75,249.213,26987,21734,512,4741,46548,16,0,80
io8_l1p1n1_l3p8n1_d1d2,8.835,144,640,126404,90878,1159,19,263,19,731.975,87756,65862,512,21382,94801,72,0,640
io8_l1p2n1_l3n1n1,8.419,32,80,13174,10396,266,22,40,22,77.175,9326,8942,384,0,10477,16,0,80
io8_l1p2n1_l3n1n1_d1d2,8.858,144,126,22274,20977,267,14,59,14,139.407,16289,15905,384,0,18562,72,0,126
io8_l1p2n1_l3n1n2,8.813,32,80,13314,10469,268,23,40,23,74.019,9388,9004,384,0,10640,16,0,80
io8_l1p2n1_l3n1n2_d1d2,8.881,144,126,22592,21783,269,15,59,15,135.63,17034,16650,384,0,18645,72,0,126
io8_l1p2n1_l3n1n4,8.419,32,80,13367,10722,272,29,40,29,81.138,9475,9091,384,0,10756,16,0,80
io8_l1p2n1_l3n1n4_d1d2,8.858,144,126,22467,22502,273,21,59,21,144.494,17243,16859,384,0,19047,72,0,126
io8_l1p2n1_l3n1n8,8.847,32,80,13398,10522,280,22,40,22,81.98,9628,9244,384,0,10810,16,0,80
io8_l1p2n1_l3n1n8_d1d2,8.858,144,126,22751,21362,281,14,59,14,142.997,16892,16508,384,0,19314,72,0,126
io8_l1p2n1_l3n1p1,8.419,32,80,13203,10511,267,22,41,22,83.857,9468,9084,384,0,10534,16,0,80
io8_l1p2n1_l3n1p1_d1d2,8.858,144,126,22306,21092,268,14,60,14,154.093,16318,15934,384,0,18598,72,0,126
io8_l1p2n1_l3n1p2,8.813,32,80,13335,10565,269,23,41,23,84.214,9608,9224,384,0,10642,16,0,80
io8_l1p2n1_l3n1p2_d1d2,8.881,144,126,22406,21890,270,15,60,15,148.043,16783,16399,384,0,18740,72,0,126
io8_l1p2n1_l3n1p4,8.835,32,80,13403,10826,273,29,41,29,82.031,9549,9165,384,0,10712,16,0,80
io8_l1p2n1_l3n1p4_d1d2,8.847,144,126,22506,22603,274,21,60,21,144.346,16701,16317,384,0,18713,72,0,126
io8_l1p2n1_l3n1p8,8.813,32,80,13510,10620,281,22,41,22,83.494,9554,9170,384,0,10832,16,0,80
io8_l1p2n1_l3n1p8_d1d2,8.847,144,126,22872,21458,282,14,60,14,142.388,16996,16612,384,0,19125,72,0,126
io8_l1p2n1_l3p1n1,8.858,32,80,15392,12511,390,28,38,28,86.182,10831,10319,512,0,13815,16,0,80
io8_l1p2n1_l3p1n1_d1d2,8.847,144,126,25523,25528,391,20,57,20,151.213,20029,19517,512,0,22441,72,0,126
io8_l1p2n1_l3p2n1,9.344,32,80,16419,14433,518,37,38,37,89.32,13086,12574,512,0,13885,16,0,80
io8_l1p2n1_l3p2n1_d1d2,9.52,144,126,30822,28494,519,21,57,21,145.429,21052,20540,512,0,25762,72,0,126
io8_l1p2n1_l3p4n1,9.696,32,80,16326,14943,774,59,38,59,88.928,12964,12452,512,0,14729,16,0,80
io8_l1p2n1_l3p4n1_d1d2,9.258,144,126,29012,28308,775,27,57,27,154.083,21708,21196,512,0,24900,72,0,126
io8_l1p2n1_l3p8n1,8.847,32,80,56008,28739,1286,84,38,84,264.106,27328,22077,512,4739,43934,16,0,80
io8_l1p2n1_l3p8n1_d1d2,8.419,144,640,129413,95523,1287,20,263,20,800.129,94532,72638,512,21382,98377,72,0,640
io8_l1p4n1_l3n1n1,8.813,32,112,21687,15848,522,44,56,44,100.061,16476,16092,384,0,18607,16,0,112
io8_l1p4n1_l3n1n1_d1d2,8.824,144,126,25996,22617,523,20,59,20,148.451,21017,20633,384,0,22330,72,0,126
io8_l1p4n1_l3n1n2,9.206,32,112,21842,15932,524,45,56,45,98.045,16925,16541,384,0,18697,16,0,112
io8_l1p4n1_l3n1n2_d1d2,8.835,144,126,26315,23426,525,21,59,21,143.444,20978,20594,384,0,22375,72,0,126
io8_l1p4n1_l3n1n4,8.813,32,112,21881,16193,528,51,56,51,104.954,16877,16493,384,0,18907,16,0,112
io8_l1p4n1_l3n1n4_d1d2,8.824,144,126,26190,24158,529,27,59,27,151.432,22220,21836,384,0,22972,72,0,126
io8_l1p4n1_l3n1n8,9.24,32,112,21911,15999,536,44,56,44,107.959,16956,16572,384,0,19136,16,0,112
io8_l1p4n1_l3n1n8_d1d2,8.858,144,126,26473,23026,537,20,59,20,149.704,21416,21032,384,0,22939,72,0,126
io8_l1p4n1_l3n1p1,8.813,32,112,21716,15963,523,44,57,44,108.355,16473,16089,384,0,18667,16,0,112
io8_l1p4n1_l3n1p1_d1d2,8.824,144,126,26028,22732,524,20,60,20,163.16,20984,20600,384,0,22372,72,0,126
io8_l1p4n1_l3n1p2,9.206,32,112,21848,16016,525,45,57,45,105.454,16556,16172,384,0,18732,16,0,112
io8_l1p4n1_l3n1p2_d1d2,8.835,144,126,26128,23529,526,21,60,21,156.058,21174,20790,384,0,22477,72,0,126
io8_l1p4n1_l3n1p4,9.229,32,112,21916,16275,529,51,57,51,103.322,16843,16459,384,0,18950,16,0,112
io8_l1p4n1_l3n1p4_d1d2,8.858,144,126,26228,24240,530,27,60,27,153.299,21525,21141,384,0,22455,72,0,126
io8_l1p4n1_l3n1p8,8.824,32,112,21927,16077,537,44,57,44,106.557,16780,16396,384,0,19042,16,0,112
io8_l1p4n1_l3n1p8_d1d2,9.206,144,126,26498,23148,538,20,60,20,152.484,21238,20854,384,0,22728,72,0,126
io8_l1p4n1_l3p1n1,9.251,32,112,23904,18165,646,50,54,50,111.62,18759,18247,512,0,21452,16,0,112
io8_l1p4n1_l3p1n1_d1d2,8.881,144,126,29245,26964,647,26,57,26,162.013,24651,24139,512,0,26180,72,0,126
io8_l1p4n1_l3p2n1,9.368,32,112,24932,19602,774,59,54,59,113.919,20210,19698,512,0,21794,16,0,112
io8_l1p4n1_l3p2n1_d1d2,9.504,144,126,34544,30104,775,27,57,27,151.506,24850,24338,512,0,29506,72,0,126
io8_l1p4n1_l3p4n1,9.704,32,112,24839,20161,1030,81,54,81,116.208,20069,19557,512,0,22344,16,0,112
io8_l1p4n1_l3p4n1_d1d2,9.696,144,126,32734,29875,1031,33,57,33,164.002,26578,26066,512,0,28662,72,0,126
io8_l1p4n1_l3p8n1,8.858,32,112,60169,33771,1542,106,54,106,290.816,33408,28157,512,4739,47744,16,0,112
io8_l1p4n1_l3p8n1_d1d2,8.858,144,640,132623,95876,1543,26,263,26,791.413,96061,74167,512,21382,101564,72,0,640
io8_l1p8n1_l3n1n1,8.835,32,112,24407,18157,1034,69,56,69,107.381,19894,19510,384,0,21329,16,0,112
io8_l1p8n1_l3n1n1_d1d2,9.24,144,126,37333,22486,1035,13,59,13,165.457,28381,27997,384,0,33715,72,0,126
io8_l1p8n1_l3n1n2,9.229,32,112,24562,18255,1036,70,56,70,104.173,19851,19459,392,0,21386,16,0,112
io8_l1p8n1_l3n1n2_d1d2,9.251,144,126,37652,23310,1037,14,59,14,161.606,28420,28036,384,0,33877,72,0,126
io8_l1p8n1_l3n1n4,8.835,32,112,24601,18495,1040,76,56,76,110.657,19700,19316,384,0,21558,16,0,112
io8_l1p8n1_l3n1n4_d1d2,9.24,144,126,37527,24022,1041,20,59,20,167.63,28521,28137,384,0,34424,72,0,126
io8_l1p8n1_l3n1n8,9.263,32,112,24632,18287,1048,69,56,69,115.697,20002,19618,384,0,21547,16,0,112
io8_l1p8n1_l3n1n8_d1d2,9.24,144,126,37811,22877,1049,13,59,13,163.063,28303,27919,384,0,34328,72,0,126
io8_l1p8n1_l3n1p1,8.835,32,112,24436,18272,1035,69,57,69,114.673,19966,19582,384,0,21376,16,0,112
io8_l1p8n1_l3n1p1_d1d2,9.24,144,126,37365,22601,1036,13,60,13,182.582,28307,27923,384,0,33872,72,0,126
io8_l1p8n1_l3n1p2,9.229,32,112,24568,18327,1037,70,57,70,114.749,19728,19344,384,0,21523,16,0,112
io8_l1p8n1_l3n1p2_d1d2,9.251,144,126,37465,23398,1038,14,60,14,173.759,28627,28243,384,0,33962,72,0,126
io8_l1p8n1_l3n1p4,9.251,32,112,24636,18599,1041,76,57,76,110.16,19834,19450,384,0,21627,16,0,112
io8_l1p8n1_l3n1p4_d1d2,9.229,144,126,37565,24127,1042,20,60,20,170.382,28653,28269,384,0,33960,72,0,126
io8_l1p8n1_l3n1p8,8.847,32,112,24647,18403,1049,69,57,69,112.919,20117,19733,384,0,21520,16,0,112
io8_l1p8n1_l3n1p8_d1d2,9.24,144,126,37835,23006,1050,13,60,13,166.516,28495,28111,384,0,34297,72,0,126
io8_l1p8n1_l3p1n1,9.251,32,112,26625,20327,1158,75,54,75,119.304,21731,21219,512,0,24234,16,0,112
io8_l1p8n1_l3p1n1_d1d2,9.229,144,126,40582,26896,1159,19,57,19,175.267,31940,31428,512,0,37616,72,0,126
io8_l1p8n1_l3p2n1,9.415,32,112,27652,21764,1286,84,54,84,119.195,23343,22831,512,0,24468,16,0,112
io8_l1p8n1_l3p2n1_d1d2,9.545,144,126,45881,30890,1287,20,57,20,191.013,36983,36471,512,0,41002,72,0,126
io8_l1p8n1_l3p4n1,9.718,32,112,27559,22586,1542,106,54,106,125.375,23571,23059,512,0,25609,16,0,112
io8_l1p8n1_l3p4n1_d1d2,9.295,144,126,44071,29593,1543,26,57,26,176.024,34737,34225,512,0,40088,72,0,126
io8_l1p8n1_l3p8n1,8.905,32,112,60329,36318,2054,131,54,131,286.555,35718,30467,512,4739,47911,16,0,112
io8_l1p8n1_l3p8n1_d1d2,9.275,144,640,135768,96439,2055,19,263,19,811.864,104794,82900,512,21382,104731,72,0,640
